"abako"-noun-eo "abacus"-noun-en
"deceptive"-adjective-en "trompa"-adjective-eo
"deceptive"-adjective-en "iluzia"-adjective-eo
"iluzii"-verb-eo "deceive"-verb-en
"deceive"-verb-en "iluzii"-verb-eo
"deceive"-verb-en "trompi"-verb-eo
"trompi"-verb-eo "deceive"-verb-en
"trompi"-verb-eo "trick"-verb-en
"trompi"-verb-eo "cheat"-verb-en
"trompi"-verb-eo "kid"-verb-en
"trompi"-verb-eo "dupe"-verb-en
"iluziisto"-noun-eo "magician"-noun-en
"iluziisto"-noun-eo "illusionist"-noun-en
"magician"-noun-en "iluziisto"-noun-eo
"magician"-noun-en "magiisto"-noun-eo
"magician"-noun-en "sorĉisto"-noun-eo
"illusionist"-noun-en "iluziisto"-noun-eo
"magiisto"-noun-eo "magician"-noun-en
"sorĉisto"-noun-eo "magician"-noun-en
"sorĉisto"-noun-eo "wizard"-noun-en
"iluzio"-noun-eo "illusion"-noun-en
"illusion"-noun-en "iluzio"-noun-eo
"illusion"-noun-en "ŝajno"-noun-eo
"ŝajno"-noun-eo "illusion"-noun-en
"imaga"-adjective-eo "imaginary"-adjective-en
"imaginary"-adjective-en "imaga"-adjective-eo
"imagado"-noun-eo "visualisation"-noun-en
"visualisation"-noun-en "imagado"-noun-eo
"imagebla"-adjective-eo "conceivable"-adjective-en
"conceivable"-adjective-en "kredebla"-adjective-eo
"conceivable"-adjective-en "imagebla"-adjective-eo
"imageble"-adverb-eo "conceivably"-adverb-en
"conceivably"-adverb-en "imageble"-adverb-eo
"conceivably"-adverb-en "kredeble"-adverb-eo
"kredeble"-adverb-eo "conceivably"-adverb-en
"kredeble"-adverb-eo "probably"-adverb-en
"imagema"-adjective-eo "imaginative"-adjective-en
"imaginative"-adjective-en "sprita"-adjective-eo
"imaginative"-adjective-en "imagema"-adjective-eo
"imago"-noun-eo "imagination"-noun-en
"imagination"-noun-en "imago"-noun-eo
"imita"-adjective-eo "mock"-adjective-en
"mock"-adjective-en "imita"-adjective-eo
"imitado"-noun-eo "imitation"-noun-en
"imitation"-noun-en "imitado"-noun-eo
"imitation"-noun-en "imitaĵo"-noun-eo
"imitation"-noun-en "imito"-noun-eo
"imitaĵo"-noun-eo "imitation"-noun-en
"imito"-noun-eo "imitation"-noun-en
"imperia"-adjective-eo "imperial"-adjective-en
"imperial"-adjective-en "imperia"-adjective-eo
"imperiestro"-noun-eo "emperor"-noun-en
"emperor"-noun-en "imperiestro"-noun-eo
"imperiisma"-adjective-eo "imperialist"-adjective-en
"imperialist"-adjective-en "imperiisma"-adjective-eo
"imperiismo"-noun-eo "imperialism"-noun-en
"imperialism"-noun-en "imperiismo"-noun-eo
"imperio"-noun-eo "empire"-noun-en
"empire"-noun-en "imperio"-noun-eo
"impertinenta"-adjective-eo "insolent"-adjective-en
"insolent"-adjective-en "impertinenta"-adjective-eo
"insolent"-adjective-en "malrespekta"-adjective-eo
"malrespekta"-adjective-eo "insolent"-adjective-en
"impeti"-verb-eo "rush"-verb-en
"impeti"-verb-eo "barrel"-verb-en
"rush"-verb-en "rapidi"-verb-eo
"rush"-verb-en "impeti"-verb-eo
"rush"-verb-en "rapidigi"-verb-eo
"barrel"-verb-en "impeti"-verb-eo
"rapidigi"-verb-eo "rush"-verb-en
"impeto"-noun-eo "impetus"-noun-en
"impeto"-noun-eo "momentum"-noun-en
"impetus"-noun-en "impeto"-noun-eo
"momentum"-noun-en "impeto"-noun-eo
"implica"-adjective-eo "implicit"-adjective-en
"implica"-adjective-eo "tacit"-adjective-en
"implicit"-adjective-en "implica"-adjective-eo
"implicit"-adjective-en "implicita"-adjective-eo
"tacit"-adjective-en "implica"-adjective-eo
"implicita"-adjective-eo "implicit"-adjective-en
"implici"-verb-eo "connote"-verb-en
"connote"-verb-en "implici"-verb-eo
"implico"-noun-eo "connotation"-noun-en
"implico"-noun-eo "implication"-noun-en
"connotation"-noun-en "implico"-noun-eo
"implication"-noun-en "implico"-noun-eo
"implication"-noun-en "impliko"-noun-eo
"impliko"-noun-eo "implication"-noun-en
"implikaĵo"-noun-eo "complication"-noun-en
"implikaĵo"-noun-eo "tangle"-noun-en
"complication"-noun-en "implikaĵo"-noun-eo
"complication"-noun-en "komplikaĵo"-noun-eo
"tangle"-noun-en "implikaĵo"-noun-eo
"komplikaĵo"-noun-eo "complication"-noun-en
"impona"-adjective-eo "impressive"-adjective-en
"impona"-adjective-eo "formidable"-adjective-en
"impressive"-adjective-en "impona"-adjective-eo
"impressive"-adjective-en "impresa"-adjective-eo
"formidable"-adjective-en "impona"-adjective-eo
"impresa"-adjective-eo "impressive"-adjective-en
"imponi"-verb-eo "impress"-verb-en
"impress"-verb-en "imponi"-verb-eo
"impress"-verb-en "impresi"-verb-eo
"impress"-verb-en "efekti"-verb-eo
"impresi"-verb-eo "impress"-verb-en
"efekti"-verb-eo "impress"-verb-en
"importado"-noun-eo "import"-noun-en
"import"-noun-en "importado"-noun-eo
"import"-noun-en "importaĵo"-noun-eo
"importaĵo"-noun-eo "import"-noun-en
"importi"-verb-eo "import"-verb-en
"import"-verb-en "importi"-verb-eo
"imposti"-verb-eo "tax"-verb-en
"tax"-verb-en "imposti"-verb-eo
"tax"-verb-en "gravuri"-verb-eo
"gravuri"-verb-eo "tax"-verb-en
"gravuri"-verb-eo "engrave"-verb-en
"impotenta"-adjective-eo "impotent"-adjective-en
"impotent"-adjective-en "impotenta"-adjective-eo
"impotent"-adjective-en "senpova"-adjective-eo
"senpova"-adjective-eo "impotent"-adjective-en
"senpova"-adjective-eo "powerless"-adjective-en
"impresebla"-adjective-eo "sensitive"-adjective-en
"impresebla"-adjective-eo "impressionable"-adjective-en
"sensitive"-adjective-en "impresebla"-adjective-eo
"sensitive"-adjective-en "impresiĝema"-adjective-eo
"sensitive"-adjective-en "sentema"-adjective-eo
"sensitive"-adjective-en "sentiva"-adjective-eo
"sensitive"-adjective-en "ofendiĝema"-adjective-eo
"impressionable"-adjective-en "impresebla"-adjective-eo
"impresiĝema"-adjective-eo "sensitive"-adjective-en
"sentema"-adjective-eo "sensitive"-adjective-en
"sentiva"-adjective-eo "sensitive"-adjective-en
"ofendiĝema"-adjective-eo "sensitive"-adjective-en
"improvizaĵo"-noun-eo "improvisation"-noun-en
"improvisation"-noun-en "improvizaĵo"-noun-eo
"improvizi"-verb-eo "improvise"-verb-en
"improvise"-verb-en "improvizi"-verb-eo
"impulsema"-adjective-eo "impulsive"-adjective-en
"impulsive"-adjective-en "impulsema"-adjective-eo
"impulsi"-verb-eo "sustain"-verb-en
"sustain"-verb-en "impulsi"-verb-eo
"sustain"-verb-en "daŭrigi"-verb-eo
"daŭrigi"-verb-eo "sustain"-verb-en
"daŭrigi"-verb-eo "go on"-verb-en
"daŭrigi"-verb-eo "keep on"-verb-en
"daŭrigi"-verb-eo "maintain"-verb-en
"impulsiĝema"-adjective-eo "impetuous"-adjective-en
"impetuous"-adjective-en "impulsiĝema"-adjective-eo
"impulso"-noun-eo "impulse"-noun-en
"impulso"-noun-eo "urge"-noun-en
"impulse"-noun-en "impulso"-noun-eo
"urge"-noun-en "impulso"-noun-eo
"imuna"-adjective-eo "immune"-adjective-en
"immune"-adjective-en "imuna"-adjective-eo
"imuneco"-noun-eo "immunity"-noun-en
"immunity"-noun-en "imuneco"-noun-eo
"imunigo"-noun-eo "immunisation"-noun-en
"immunisation"-noun-en "imunigo"-noun-eo
"feminine"-adjective-en "virina"-adjective-eo
"virina"-adjective-eo "feminine"-adjective-en
"virina"-adjective-eo "female"-adjective-en
"inaŭguracio"-noun-eo "inauguration"-noun-en
"inauguration"-noun-en "inaŭguracio"-noun-eo
"inauguration"-noun-en "inaŭguro"-noun-eo
"inaŭguro"-noun-eo "inauguration"-noun-en
"inaŭguri"-verb-eo "unveil"-verb-en
"unveil"-verb-en "inaŭguri"-verb-eo
"incenso"-noun-eo "incense"-noun-en
"incense"-noun-en "incenso"-noun-eo
"incidento"-noun-eo "incident"-noun-en
"incident"-noun-en "incidento"-noun-eo
"incident"-noun-en "okazaĵo"-noun-eo
"okazaĵo"-noun-eo "incident"-noun-en
"inflammatory"-adjective-en "incita"-adjective-eo
"inflammatory"-adjective-en "inflama"-adjective-eo
"inflama"-adjective-eo "inflammatory"-adjective-en
"incito"-noun-eo "provocation"-noun-en
"provocation"-noun-en "incito"-noun-eo
"provocation"-noun-en "provoko"-noun-eo
"provoko"-noun-eo "provocation"-noun-en
"worthwhile"-adjective-en "inda"-adjective-eo
"indekso"-noun-eo "index"-noun-en
"index"-noun-en "indekso"-noun-eo
"evidence"-noun-en "indico"-noun-eo
"rate"-noun-en "indico"-noun-eo
"indifferent"-adjective-en "indiferenta"-adjective-eo
"indifferent"-adjective-en "duagrada"-adjective-eo
"indifferent"-adjective-en "sensenteca"-adjective-eo
"indifferent"-adjective-en "apatia"-adjective-eo
"immaterial"-adjective-en "indiferenta"-adjective-eo
"immaterial"-adjective-en "nemateria"-adjective-eo
"duagrada"-adjective-eo "indifferent"-adjective-en
"sensenteca"-adjective-eo "indifferent"-adjective-en
"apatia"-adjective-eo "indifferent"-adjective-en
"apatia"-adjective-eo "apathetic"-adjective-en
"nemateria"-adjective-eo "immaterial"-adjective-en
"indiferente"-adverb-eo "casually"-adverb-en
"indiferente"-adverb-eo "indifferently"-adverb-en
"casually"-adverb-en "indiferente"-adverb-eo
"indifferently"-adverb-en "indiferente"-adverb-eo
"indifferently"-adverb-en "malfervore"-adverb-eo
"malfervore"-adverb-eo "indifferently"-adverb-en
"indiferenteco"-noun-eo "indifference"-noun-en
"indifference"-noun-en "indiferenteco"-noun-eo
"indiĝeno"-noun-eo "native"-noun-en
"native"-noun-en "indiĝeno"-noun-eo
"indigna"-adjective-eo "resentful"-adjective-en
"resentful"-adjective-en "indigna"-adjective-eo
"indigno"-noun-eo "indignation"-noun-en
"indigno"-noun-eo "resentment"-noun-en
"indigno"-noun-eo "grudge"-noun-en
"indignation"-noun-en "indigno"-noun-eo
"resentment"-noun-en "indigno"-noun-eo
"resentment"-noun-en "rankoro"-noun-eo
"grudge"-noun-en "indigno"-noun-eo
"rankoro"-noun-eo "resentment"-noun-en
"indika"-adjective-eo "indicative"-adjective-en
"indicative"-adjective-en "indika"-adjective-eo
"indiki"-verb-eo "point"-verb-en
"indiki"-verb-eo "denote"-verb-en
"point"-verb-en "indiki"-verb-eo
"denote"-verb-en "indiki"-verb-eo
"indikilo"-noun-eo "measure"-noun-en
"indikilo"-noun-eo "indicator"-noun-en
"measure"-noun-en "indikilo"-noun-eo
"measure"-noun-en "mezurilo"-noun-eo
"measure"-noun-en "mezuro"-noun-eo
"indicator"-noun-en "indikilo"-noun-eo
"mezurilo"-noun-eo "measure"-noun-en
"mezuro"-noun-eo "measure"-noun-en
"indiko"-noun-eo "indication"-noun-en
"indication"-noun-en "indiko"-noun-eo
"individua"-adjective-eo "individual"-adjective-en
"individual"-adjective-en "individua"-adjective-eo
"individual"-adjective-en "unuopa"-adjective-eo
"unuopa"-adjective-eo "individual"-adjective-en
"individually"-adverb-en "unuope"-adverb-eo
"unuope"-adverb-eo "individually"-adverb-en
"unuope"-adverb-eo "singly"-adverb-en
"individuismo"-noun-eo "individualism"-noun-en
"individualism"-noun-en "individuismo"-noun-eo
"indonezia"-adjective-eo "Indonesian"-adjective-en
"Indonesian"-adjective-en "indonezia"-adjective-eo
"Indonezio"-properNoun-eo "Indonesia"-properNoun-en
"Indonesia"-properNoun-en "Indonezio"-properNoun-eo
"indukti"-verb-eo "generalise"-verb-en
"generalise"-verb-en "indukti"-verb-eo
"generalise"-verb-en "komunigi"-verb-eo
"komunigi"-verb-eo "generalise"-verb-en
"indulgema"-adjective-eo "soft"-adjective-en
"soft"-adjective-en "mola"-adjective-eo
"soft"-adjective-en "indulgema"-adjective-eo
"soft"-adjective-en "mallaŭta"-adjective-eo
"mallaŭta"-adjective-eo "soft"-adjective-en
"indulgeme"-adverb-eo "softly"-adverb-en
"softly"-adverb-en "indulgeme"-adverb-eo
"softly"-adverb-en "mallaŭte"-adverb-eo
"softly"-adverb-en "mole"-adverb-eo
"softly"-adverb-en "kareseme"-adverb-eo
"mallaŭte"-adverb-eo "softly"-adverb-en
"mole"-adverb-eo "softly"-adverb-en
"kareseme"-adverb-eo "softly"-adverb-en
"indulgenco"-noun-eo "indulgence"-noun-en
"indulgence"-noun-en "indulgenco"-noun-eo
"indulgence"-noun-en "indulgo"-noun-eo
"indulgo"-noun-eo "indulgence"-noun-en
"indulgo"-noun-eo "allowance"-noun-en
"indulgo"-noun-eo "clemency"-noun-en
"allowance"-noun-en "indulgo"-noun-eo
"clemency"-noun-en "indulgo"-noun-eo
"industria"-adjective-eo "industrial"-adjective-en
"industrial"-adjective-en "industria"-adjective-eo
"industriigo"-noun-eo "industrialisation"-noun-en
"industrialisation"-noun-en "industriigo"-noun-eo
"industrialisation"-noun-en "industriiĝo"-noun-eo
"industriiĝo"-noun-eo "industrialisation"-noun-en
"industriisto"-noun-eo "manufacturer"-noun-en
"manufacturer"-noun-en "industriisto"-noun-eo
"manufacturer"-noun-en "manufakturisto"-noun-eo
"manufakturisto"-noun-eo "manufacturer"-noun-en
"inercio"-noun-eo "inertia"-noun-en
"inertia"-noun-en "inercio"-noun-eo
"inertia"-noun-en "inerteco"-noun-eo
"inerteco"-noun-eo "inertia"-noun-en
"infana"-adjective-eo "childish"-adjective-en
"childish"-adjective-en "infana"-adjective-eo
"childish"-adjective-en "infaneca"-adjective-eo
"infaneca"-adjective-eo "childish"-adjective-en
"infanaĝo"-noun-eo "childhood"-noun-en
"infanaĝo"-noun-eo "infancy"-noun-en
"childhood"-noun-en "infanaĝo"-noun-eo
"infancy"-noun-en "infanaĝo"-noun-eo
"infancy"-noun-en "infaneco"-noun-eo
"infaneco"-noun-eo "infancy"-noun-en
"infanejo"-noun-eo "kindergarten"-noun-en
"kindergarten"-noun-en "infanejo"-noun-eo
"kindergarten"-noun-en "infanĝardeno"-noun-eo
"infanĝardeno"-noun-eo "kindergarten"-noun-en
"infaneto"-noun-eo "infant"-noun-en
"infant"-noun-en "infano"-noun-eo
"infant"-noun-en "infaneto"-noun-eo
"infant"-noun-en "suĉinfano"-noun-eo
"suĉinfano"-noun-eo "infant"-noun-en
"infanistino"-noun-eo "nanny"-noun-en
"nanny"-noun-en "vartistino"-noun-eo
"nanny"-noun-en "infanistino"-noun-eo
"infankuracisto"-noun-eo "pediatrician"-noun-en
"pediatrician"-noun-en "infankuracisto"-noun-eo
"infanterio"-noun-eo "infantry"-noun-en
"infantry"-noun-en "infanterio"-noun-eo
"infarkto"-noun-eo "infarct"-noun-en
"infarct"-noun-en "infarkto"-noun-eo
"infekta"-adjective-eo "infectious"-adjective-en
"infectious"-adjective-en "infekta"-adjective-eo
"infekto"-noun-eo "infection"-noun-en
"infection"-noun-en "infekto"-noun-eo
"infection"-noun-en "kontaĝo"-noun-eo
"kontaĝo"-noun-eo "infection"-noun-en
"kontaĝo"-noun-eo "contagion"-noun-en
"infero"-noun-eo "hell"-noun-en
"hell"-noun-en "infero"-noun-eo
"infinito"-noun-eo "infinite"-noun-en
"infinite"-noun-en "infinito"-noun-eo
"inflacio"-noun-eo "inflation"-noun-en
"inflation"-noun-en "inflacio"-noun-eo
"inflami"-verb-eo "inflame"-verb-en
"inflame"-verb-en "inflami"-verb-eo
"inflame"-verb-en "flamigi"-verb-eo
"flamigi"-verb-eo "inflame"-verb-en
"flamigi"-verb-eo "light"-verb-en
"influa"-adjective-eo "influential"-adjective-en
"influential"-adjective-en "influa"-adjective-eo
"influo"-noun-eo "influence"-noun-en
"influo"-noun-eo "leverage"-noun-en
"influence"-noun-en "influo"-noun-eo
"influence"-noun-en "sugestio"-noun-eo
"leverage"-noun-en "influo"-noun-eo
"sugestio"-noun-eo "influence"-noun-en
"informado"-noun-eo "coverage"-noun-en
"coverage"-noun-en "informado"-noun-eo
"informo"-noun-eo "information"-noun-en
"information"-noun-en "informo"-noun-eo
"infrastrukturo"-noun-eo "infrastructure"-noun-en
"infrastructure"-noun-en "infrastrukturo"-noun-eo
"infuzaĵo"-noun-eo "infusion"-noun-en
"infusion"-noun-en "infuzaĵo"-noun-eo
"inĝenia"-adjective-eo "clever"-adjective-en
"clever"-adjective-en "sprita"-adjective-eo
"clever"-adjective-en "inĝenia"-adjective-eo
"clever"-adjective-en "lerta"-adjective-eo
"lerta"-adjective-eo "clever"-adjective-en
"lerta"-adjective-eo "smart"-adjective-en
"lerta"-adjective-eo "skillful"-adjective-en
"lerta"-adjective-eo "right-handed"-adjective-en
"lerta"-adjective-eo "adroit"-adjective-en
"inĝenierio"-noun-eo "engineering"-noun-en
"engineering"-noun-en "inĝenierio"-noun-eo
"inĝeniero"-noun-eo "engineer"-noun-en
"engineer"-noun-en "inĝeniero"-noun-eo
"socket"-noun-en "ingo"-noun-eo
"ingoto"-noun-eo "ingot"-noun-en
"ingot"-noun-en "ingoto"-noun-eo
"ingredienco"-noun-eo "ingredient"-noun-en
"ingredient"-noun-en "ingredienco"-noun-eo
"ingredient"-noun-en "konsistaĵo"-noun-eo
"konsistaĵo"-noun-eo "ingredient"-noun-en
"ingveno"-noun-eo "groin"-noun-en
"groin"-noun-en "ingveno"-noun-eo
"inhibit"-verb-en "malhelpi"-verb-eo
"malhelpi"-verb-eo "inhibit"-verb-en
"malhelpi"-verb-eo "prevent"-verb-en
"malhelpi"-verb-eo "hamper"-verb-en
"malhelpi"-verb-eo "hinder"-verb-en
"malhelpi"-verb-eo "obstruct"-verb-en
"malhelpi"-verb-eo "preclude"-verb-en
"malhelpi"-verb-eo "impede"-verb-en
"malhelpi"-verb-eo "avert"-verb-en
"malhelpi"-verb-eo "thwart"-verb-en
"inhibicio"-noun-eo "inhibition"-noun-en
"inhibition"-noun-en "sindeteno"-noun-eo
"inhibition"-noun-en "inhibicio"-noun-eo
"inici"-verb-eo "initiate"-verb-en
"initiate"-verb-en "inici"-verb-eo
"iniciado"-noun-eo "innovation"-noun-en
"innovation"-noun-en "novaĵo"-noun-eo
"innovation"-noun-en "iniciado"-noun-eo
"innovation"-noun-en "novigado"-noun-eo
"novigado"-noun-eo "innovation"-noun-en
"iniciatemo"-noun-eo "originality"-noun-en
"originality"-noun-en "iniciatemo"-noun-eo
"originality"-noun-en "originaleco"-noun-eo
"originaleco"-noun-eo "originality"-noun-en
"iniciativo"-noun-eo "initiative"-noun-en
"initiative"-noun-en "iniciativo"-noun-eo
"initiative"-noun-en "iniciato"-noun-eo
"iniciato"-noun-eo "initiative"-noun-en
"iniciato"-noun-eo "initiation"-noun-en
"initiation"-noun-en "iniciato"-noun-eo
"injektaĵo"-noun-eo "injection"-noun-en
"injection"-noun-en "injektaĵo"-noun-eo
"injection"-noun-en "injekto"-noun-eo
"injekto"-noun-eo "injection"-noun-en
"injektilo"-noun-eo "syringe"-noun-en
"syringe"-noun-en "injektilo"-noun-eo
"inklino"-noun-eo "inclination"-noun-en
"inclination"-noun-en "inklino"-noun-eo
"inkludi"-verb-eo "cover"-verb-en
"cover"-verb-en "inkludi"-verb-eo
"cover"-verb-en "kovri"-verb-eo
"kovri"-verb-eo "cover"-verb-en
"kovri"-verb-eo "stud"-verb-en
"inkluzivi"-verb-eo "include"-verb-en
"inkluzivi"-verb-eo "incorporate"-verb-en
"include"-verb-en "inkluzivi"-verb-eo
"incorporate"-verb-en "inkluzivi"-verb-eo
"inko"-noun-eo "ink"-noun-en
"ink"-noun-en "inko"-noun-eo
"inkognite"-adverb-eo "incognito"-adverb-en
"incognito"-adverb-en "inkognite"-adverb-eo
"inkubacio"-noun-eo "incubation"-noun-en
"incubation"-noun-en "inkubacio"-noun-eo
"inkubatoro"-noun-eo "incubator"-noun-en
"incubator"-noun-en "inkubatoro"-noun-eo
"incubator"-noun-en "kovilo"-noun-eo
"kovilo"-noun-eo "incubator"-noun-en
"inkubo"-noun-eo "nightmare"-noun-en
"nightmare"-noun-en "inkubo"-noun-eo
"nightmare"-noun-en "koŝmaro"-noun-eo
"nightmare"-noun-en "premsonĝo"-noun-eo
"koŝmaro"-noun-eo "nightmare"-noun-en
"premsonĝo"-noun-eo "nightmare"-noun-en
"inkvizicio"-noun-eo "inquisition"-noun-en
"inquisition"-noun-en "inkvizicio"-noun-eo
"ino"-noun-eo "female"-noun-en
"female"-noun-en "ino"-noun-eo
"female"-noun-en "virino"-noun-eo
"female"-noun-en "femalo"-noun-eo
"virino"-noun-eo "female"-noun-en
"virino"-noun-eo "woman"-noun-en
"femalo"-noun-eo "female"-noun-en
"inseksa"-adjective-eo "female"-adjective-en
"female"-adjective-en "virina"-adjective-eo
"female"-adjective-en "inseksa"-adjective-eo
"insekticido"-noun-eo "insecticide"-noun-en
"insecticide"-noun-en "insekticido"-noun-eo
"insekto"-noun-eo "insect"-noun-en
"insect"-noun-en "insekto"-noun-eo
"inserto"-noun-eo "insertion"-noun-en
"insertion"-noun-en "inserto"-noun-eo
"insida"-adjective-eo "disloyal"-adjective-en
"insida"-adjective-eo "insidious"-adjective-en
"disloyal"-adjective-en "insida"-adjective-eo
"disloyal"-adjective-en "mallojala"-adjective-eo
"insidious"-adjective-en "insida"-adjective-eo
"mallojala"-adjective-eo "disloyal"-adjective-en
"insigno"-noun-eo "insignia"-noun-en
"insigno"-noun-eo "badge"-noun-en
"insignia"-noun-en "insigno"-noun-eo
"badge"-noun-en "insigno"-noun-eo
"insista"-adjective-eo "insistent"-adjective-en
"insistent"-adjective-en "insista"-adjective-eo
"insistence"-noun-en "insisto"-noun-eo
"inspektado"-noun-eo "check"-noun-en
"check"-noun-en "inspektado"-noun-eo
"check"-noun-en "kontrolo"-noun-eo
"check"-noun-en "pato"-noun-eo
"kontrolo"-noun-eo "check"-noun-en
"kontrolo"-noun-eo "control"-noun-en
"kontrolo"-noun-eo "oversight"-noun-en
"pato"-noun-eo "check"-noun-en
"pato"-noun-eo "pan"-noun-en
"inspektoro"-noun-eo "supervisor"-noun-en
"inspektoro"-noun-eo "inspector"-noun-en
"supervisor"-noun-en "inspektoro"-noun-eo
"supervisor"-noun-en "kontrolisto"-noun-eo
"inspector"-noun-en "inspektoro"-noun-eo
"inspector"-noun-en "reviziisto"-noun-eo
"kontrolisto"-noun-eo "supervisor"-noun-en
"reviziisto"-noun-eo "inspector"-noun-en
"inspira"-adjective-eo "inspirational"-adjective-en
"inspira"-adjective-eo "inspired"-adjective-en
"inspirational"-adjective-en "inspira"-adjective-eo
"inspired"-adjective-en "inspira"-adjective-eo
"inspiro"-noun-eo "inspiration"-noun-en
"inspiration"-noun-en "inspiro"-noun-eo
"instalilo"-noun-eo "installer"-noun-en
"installer"-noun-en "instalilo"-noun-eo
"instiga"-adjective-eo "motivational"-adjective-en
"motivational"-adjective-en "instiga"-adjective-eo
"instigilo"-noun-eo "incentive"-noun-en
"incentive"-noun-en "instigilo"-noun-eo
"incentive"-noun-en "instigo"-noun-eo
"incentive"-noun-en "kuraĝigo"-noun-eo
"instigo"-noun-eo "incentive"-noun-en
"instigo"-noun-eo "instigation"-noun-en
"instigo"-noun-eo "encouragement"-noun-en
"instigo"-noun-eo "inducement"-noun-en
"instigo"-noun-eo "motivation"-noun-en
"kuraĝigo"-noun-eo "incentive"-noun-en
"instigation"-noun-en "instigo"-noun-eo
"encouragement"-noun-en "instigo"-noun-eo
"inducement"-noun-en "instigo"-noun-eo
"motivation"-noun-en "instigo"-noun-eo
"instinkto"-noun-eo "instinct"-noun-en
"instinct"-noun-en "instinkto"-noun-eo
"institucia"-adjective-eo "institutional"-adjective-en
"institutional"-adjective-en "institucia"-adjective-eo
"institucio"-noun-eo "institution"-noun-en
"institution"-noun-en "institucio"-noun-eo
"instituto"-noun-eo "institute"-noun-en
"institute"-noun-en "instituto"-noun-eo
"instruisto"-noun-eo "instructor"-noun-en
"instructor"-noun-en "instruisto"-noun-eo
"teacher"-noun-en "pedagogo"-noun-eo
"pedagogo"-noun-eo "teacher"-noun-en
"instrukcio"-noun-eo "instruction"-noun-en
"instrukcio"-noun-eo "directive"-noun-en
"instruction"-noun-en "instrukcio"-noun-eo
"instruction"-noun-en "instruo"-noun-eo
"directive"-noun-en "instrukcio"-noun-eo
"instruo"-noun-eo "instruction"-noun-en
"instrumenta"-adjective-eo "instrumental"-adjective-en
"instrumental"-adjective-en "instrumenta"-adjective-eo
"instrumento"-noun-eo "instrument"-noun-en
"instrument"-noun-en "instrumento"-noun-eo
"insula"-adjective-eo "insular"-adjective-en
"insular"-adjective-en "insula"-adjective-eo
"insulino"-noun-eo "insulin"-noun-en
"insulin"-noun-en "insulino"-noun-eo
"insulo"-noun-eo "island"-noun-en
"island"-noun-en "insulo"-noun-eo
"insultaĵo"-noun-eo "insult"-noun-en
"insult"-noun-en "insultaĵo"-noun-eo
"insult"-noun-en "insulto"-noun-eo
"insulto"-noun-eo "insult"-noun-en
"insultema"-adjective-eo "insulting"-adjective-en
"insulting"-adjective-en "insulta"-adjective-eo
"insulting"-adjective-en "insultema"-adjective-eo
"integra"-adjective-eo "integrated"-adjective-en
"integrated"-adjective-en "integra"-adjective-eo
"integrala"-adjective-eo "integral"-adjective-en
"integral"-adjective-en "integrala"-adjective-eo
"integral"-adjective-en "nepra"-adjective-eo
"nepra"-adjective-eo "integral"-adjective-en
"integralado"-noun-eo "integration"-noun-en
"integration"-noun-en "integralado"-noun-eo
"integration"-noun-en "integriĝo"-noun-eo
"integration"-noun-en "integrigo"-noun-eo
"integriĝo"-noun-eo "integration"-noun-en
"integrigo"-noun-eo "integration"-noun-en
"integreco"-noun-eo "integrity"-noun-en
"integrity"-noun-en "integreco"-noun-eo
"integrity"-noun-en "tuteco"-noun-eo
"tuteco"-noun-eo "integrity"-noun-en
"intelekta"-adjective-eo "intellectual"-adjective-en
"intellectual"-adjective-en "intelekta"-adjective-eo
"intelekto"-noun-eo "intellect"-noun-en
"intellect"-noun-en "intelekto"-noun-eo
"intelektulo"-noun-eo "intellectual"-noun-en
"intellectual"-noun-en "intelektulo"-noun-eo
"inteligenta"-adjective-eo "intelligent"-adjective-en
"intelligent"-adjective-en "inteligenta"-adjective-eo
"intelligent"-adjective-en "komprenema"-adjective-eo
"intelligent"-adjective-en "prudenta"-adjective-eo
"komprenema"-adjective-eo "intelligent"-adjective-en
"prudenta"-adjective-eo "intelligent"-adjective-en
"prudenta"-adjective-eo "prudential"-adjective-en
"prudenta"-adjective-eo "sensible"-adjective-en
"inteligenteco"-noun-eo "intelligence"-noun-en
"intelligence"-noun-en "inteligenteco"-noun-eo
"intenca"-adjective-eo "intentional"-adjective-en
"intenca"-adjective-eo "deliberate"-adjective-en
"intentional"-adjective-en "intenca"-adjective-eo
"deliberate"-adjective-en "intenca"-adjective-eo
"intence"-adverb-eo "deliberately"-adverb-en
"intence"-adverb-eo "intentionally"-adverb-en
"deliberately"-adverb-en "intence"-adverb-eo
"deliberately"-adverb-en "pripenseme"-adverb-eo
"intentionally"-adverb-en "intence"-adverb-eo
"pripenseme"-adverb-eo "deliberately"-adverb-en
"knowingly"-adverb-en "saĝe"-adverb-eo
"saĝe"-adverb-eo "knowingly"-adverb-en
"intenco"-noun-eo "intention"-noun-en
"intention"-noun-en "intenco"-noun-eo
"intensa"-adjective-eo "intensive"-adjective-en
"intensive"-adjective-en "intensa"-adjective-eo
"intense"-adjective-en "streĉita"-adjective-eo
"intense"-adjective-en "streĉa"-adjective-eo
"streĉa"-adjective-eo "intense"-adjective-en
"streĉa"-adjective-eo "tight"-adjective-en
"streĉa"-adjective-eo "tense"-adjective-en
"intenseco"-noun-eo "intensity"-noun-en
"intensity"-noun-en "intenseco"-noun-eo
"interaga"-adjective-eo "interactive"-adjective-en
"interactive"-adjective-en "interaga"-adjective-eo
"interago"-noun-eo "interaction"-noun-en
