"1a"-numeral-eo "1st"-numeral-en
"Paŭlo"-properNoun-eo "Paul"-properNoun-en
"Paul"-properNoun-en "Paŭlo"-properNoun-eo
"paŭzo"-noun-eo "adjournment"-noun-en
"paŭzo"-noun-eo "interlude"-noun-en
"paŭzo"-noun-eo "lull"-noun-en
"adjournment"-noun-en "paŭzo"-noun-eo
"interlude"-noun-en "paŭzo"-noun-eo
"interlude"-noun-en "interludo"-noun-eo
"lull"-noun-en "paŭzo"-noun-eo
"interludo"-noun-eo "interlude"-noun-en
"pavimero"-noun-eo "slab"-noun-en
"slab"-noun-en "pavimero"-noun-eo
"slab"-noun-en "slabo"-noun-eo
"slabo"-noun-eo "slab"-noun-en
"peano"-noun-eo "paean"-noun-en
"paean"-noun-en "peano"-noun-eo
"peceto"-noun-eo "shred"-noun-en
"shred"-noun-en "peceto"-noun-eo
"peco"-noun-eo "shard"-noun-en
"shard"-noun-en "peco"-noun-eo
"pedelo"-noun-eo "usher"-noun-en
"usher"-noun-en "pedelo"-noun-eo
"pejzaĝo"-noun-eo "scenery"-noun-en
"scenery"-noun-en "pejzaĝo"-noun-eo
"peniga"-adjective-eo "uphill"-adjective-en
"uphill"-adjective-en "peniga"-adjective-eo
"penige"-adverb-eo "exacting"-adverb-en
"exacting"-adverb-en "penige"-adverb-eo
"exacting"-adverb-en "postuleme"-adverb-eo
"postuleme"-adverb-eo "exacting"-adverb-en
"postuleme"-adverb-eo "importunate"-adverb-en
"postuleme"-adverb-eo "demanding"-adverb-en
"pensmaniero"-noun-eo "mindset"-noun-en
"mindset"-noun-en "pensmaniero"-noun-eo
"pentofari"-verb-eo "atone"-verb-en
"atone"-verb-en "pentofari"-verb-eo
"peranto"-noun-eo "middleman"-noun-en
"middleman"-noun-en "peranto"-noun-eo
"perfekta"-adjective-eo "impeccable"-adjective-en
"impeccable"-adjective-en "perfekta"-adjective-eo
"perfida"-adjective-eo "perfidious"-adjective-en
"perfidious"-adjective-en "perfida"-adjective-eo
"perfidulo"-noun-eo "traitor"-noun-en
"traitor"-noun-en "perfidulo"-noun-eo
"periferia"-adjective-eo "outlying"-adjective-en
"outlying"-adjective-en "periferia"-adjective-eo
"periodaĵo"-noun-eo "periodical"-noun-en
"periodical"-noun-en "periodaĵo"-noun-eo
"perlo"-noun-eo "pearl"-noun-en
"pearl"-noun-en "perlo"-noun-eo
"perpleksa"-adjective-eo "bemused"-adjective-en
"bemused"-adjective-en "perpleksa"-adjective-eo
"persa"-adjective-eo "Persian"-adjective-en
"Persian"-adjective-en "persa"-adjective-eo
"persieno"-noun-eo "shutter"-noun-en
"shutter"-noun-en "persieno"-noun-eo
"shutter"-noun-en "ŝutro"-noun-eo
"ŝutro"-noun-eo "shutter"-noun-en
"perspektivo"-noun-eo "vista"-noun-en
"vista"-noun-en "perspektivo"-noun-eo
"perversa"-adjective-eo "twisted"-adjective-en
"twisted"-adjective-en "perversa"-adjective-eo
"pesimismo"-noun-eo "gloom"-noun-en
"gloom"-noun-en "pesimismo"-noun-eo
"gloom"-noun-en "tenebro"-noun-eo
"tenebro"-noun-eo "gloom"-noun-en
"peto"-noun-eo "petition"-noun-en
"peto"-noun-eo "behest"-noun-en
"petition"-noun-en "peto"-noun-eo
"behest"-noun-en "peto"-noun-eo
"petola"-adjective-eo "mischievous"-adjective-en
"mischievous"-adjective-en "petola"-adjective-eo
"mischievous"-adjective-en "petolema"-adjective-eo
"mischievous"-adjective-en "ŝercema"-adjective-eo
"petolema"-adjective-eo "mischievous"-adjective-en
"ŝercema"-adjective-eo "mischievous"-adjective-en
"petolo"-noun-eo "mischief"-noun-en
"mischief"-noun-en "petolo"-noun-eo
"Petro"-properNoun-eo "Pedro"-properNoun-en
"Pedro"-properNoun-en "Petro"-properNoun-eo
"peza"-adjective-eo "hefty"-adjective-en
"hefty"-adjective-en "peza"-adjective-eo
"pianisto"-noun-eo "pianist"-noun-en
"pianist"-noun-en "pianisto"-noun-eo
"pie"-adverb-eo "reverent"-adverb-en
"pie"-adverb-eo "godly"-adverb-en
"reverent"-adverb-en "pie"-adverb-eo
"godly"-adverb-en "pie"-adverb-eo
"piedingo"-noun-eo "stirrup"-noun-en
"stirrup"-noun-en "piedingo"-noun-eo
"piednoto"-noun-eo "endnote"-noun-en
"piednoto"-noun-eo "footnote"-noun-en
"endnote"-noun-en "piednoto"-noun-eo
"footnote"-noun-en "piednoto"-noun-eo
"piedo"-noun-eo "paw"-noun-en
"paw"-noun-en "piedo"-noun-eo
"pigo"-noun-eo "magpie"-noun-en
"magpie"-noun-en "pigo"-noun-eo
"pigri"-verb-eo "idle"-verb-en
"idle"-verb-en "pigri"-verb-eo
"idle"-verb-en "maldiligenti"-verb-eo
"maldiligenti"-verb-eo "idle"-verb-en
"maldiligenti"-verb-eo "slack"-verb-en
"piĵamo"-noun-eo "pajamas"-noun-en
"pajamas"-noun-en "piĵamo"-noun-eo
"pika"-adjective-eo "racy"-adjective-en
"racy"-adjective-en "pika"-adjective-eo
"piko"-noun-eo "dig"-noun-en
"dig"-noun-en "piko"-noun-eo
"pinta"-adjective-eo "peak"-adjective-en
"peak"-adjective-en "pinta"-adjective-eo
"Pireneoj"-properNoun-eo "the Pyrenees"-properNoun-en
"the Pyrenees"-properNoun-en "Pireneoj"-properNoun-eo
"piroteknika"-adjective-eo "pyrotechnic"-adjective-en
"pyrotechnic"-adjective-en "piroteknika"-adjective-eo
"pistolo"-noun-eo "pistol"-noun-en
"pistol"-noun-en "pistolo"-noun-eo
"pivoti"-verb-eo "pivot"-verb-en
"pivot"-verb-en "pivoti"-verb-eo
"placo"-noun-eo "plaza"-noun-en
"plaza"-noun-en "placo"-noun-eo
"plago"-noun-eo "bane"-noun-en
"bane"-noun-en "plago"-noun-eo
"plaĝo"-noun-eo "seashore"-noun-en
"seashore"-noun-en "plaĝo"-noun-eo
"plendo"-noun-eo "gripe"-noun-en
"gripe"-noun-en "plendo"-noun-eo
"plene"-adverb-eo "full"-adverb-en
"full"-adverb-en "plene"-adverb-eo
"full"-adverb-en "sate"-adverb-eo
"sate"-adverb-eo "full"-adverb-en
"plenkreska"-adjective-eo "adult"-adjective-en
"adult"-adjective-en "plenkreska"-adjective-eo
"plenplena"-adjective-eo "packed"-adjective-en
"plenplena"-adjective-eo "riddled"-adjective-en
"packed"-adjective-en "plenplena"-adjective-eo
"riddled"-adjective-en "plenplena"-adjective-eo
"plenumo"-noun-eo "accomplishment"-noun-en
"accomplishment"-noun-en "plenumo"-noun-eo
"plia"-adjective-eo "added"-adjective-en
"added"-adjective-en "plia"-adjective-eo
"pliigo"-noun-eo "increment"-noun-en
"pliigo"-noun-eo "compounding"-noun-en
"increment"-noun-en "pliigo"-noun-eo
"compounding"-noun-en "pliigo"-noun-eo
"plonĝi"-verb-eo "nosedive"-verb-en
"nosedive"-verb-en "plonĝi"-verb-eo
"plura"-determiner-eo "multiple"-determiner-en
"multiple"-determiner-en "plura"-determiner-eo
"plurlingva"-adjective-eo "multi-lingual"-adjective-en
"multi-lingual"-adjective-en "plurlingva"-adjective-eo
"multi-lingual"-adjective-en "poliglota"-adjective-eo
"poliglota"-adjective-eo "multi-lingual"-adjective-en
"pneŭo"-noun-eo "tire"-noun-en
"tire"-noun-en "pneŭo"-noun-eo
"po"-preposition-eo "each"-preposition-en
"each"-preposition-en "po"-preposition-eo
"podagro"-noun-eo "gout"-noun-en
"gout"-noun-en "podagro"-noun-eo
"polemiki"-verb-eo "rail"-verb-en
"rail"-verb-en "polemiki"-verb-eo
"polemiko"-noun-eo "polemic"-noun-en
"polemic"-noun-en "polemiko"-noun-eo
"policano"-noun-eo "cop"-noun-en
"cop"-noun-en "policano"-noun-eo
"polistireno"-noun-eo "polystyrene"-noun-en
"polystyrene"-noun-en "polistireno"-noun-eo
"politeisto"-noun-eo "polytheist"-noun-en
"polytheist"-noun-en "politeisto"-noun-eo
"polko"-noun-eo "polka"-noun-en
"polka"-noun-en "polko"-noun-eo
"polo"-noun-eo "Polish"-noun-en
"Polish"-noun-en "polo"-noun-eo
"popoli"-verb-eo "people"-verb-en
"people"-verb-en "popoli"-verb-eo
"porcelano"-noun-eo "porcelain"-noun-en
"porcelain"-noun-en "porcelano"-noun-eo
"pordisto"-noun-eo "caretaker"-noun-en
"caretaker"-noun-en "pordisto"-noun-eo
"porko"-noun-eo "hog"-noun-en
"hog"-noun-en "porko"-noun-eo
"porna"-adjective-eo "porn"-adjective-en
"porn"-adjective-en "porna"-adjective-eo
"portugalo"-noun-eo "Portuguese"-noun-en
"Portuguese"-noun-en "portugalo"-noun-eo
"postefiko"-noun-eo "aftereffect"-noun-en
"aftereffect"-noun-en "postefiko"-noun-eo
"poŝtelefono"-noun-eo "cellphone"-noun-en
"cellphone"-noun-en "poŝtelefono"-noun-eo
"postmoderna"-adjective-eo "post-modern"-adjective-en
"post-modern"-adjective-en "postmoderna"-adjective-eo
"postulanto"-noun-eo "claimant"-noun-en
"claimant"-noun-en "postulanto"-noun-eo
"postulema"-adjective-eo "unreasonable"-adjective-en
"unreasonable"-adjective-en "postulema"-adjective-eo
"importunate"-adverb-en "postuleme"-adverb-eo
"demanding"-adverb-en "postuleme"-adverb-eo
"potenca"-adjective-eo "potent"-adjective-en
"potent"-adjective-en "potenca"-adjective-eo
"potenco"-noun-eo "might"-noun-en
"might"-noun-en "potenco"-noun-eo
"pozicio"-noun-eo "locus"-noun-en
"locus"-noun-en "pozicio"-noun-eo
"praarbaro"-noun-eo "rain forest"-noun-en
"rain forest"-noun-en "praarbaro"-noun-eo
"prapatro"-noun-eo "forefather"-noun-en
"forefather"-noun-en "prapatro"-noun-eo
"prava"-adjective-eo "justified"-adjective-en
"justified"-adjective-en "prava"-adjective-eo
"pravigo"-noun-eo "vindication"-noun-en
"vindication"-noun-en "pravigo"-noun-eo
"predanto"-noun-eo "predator"-noun-en
"predator"-noun-en "predanto"-noun-eo
"predi"-verb-eo "prey"-verb-en
"prey"-verb-en "predi"-verb-eo
"premiero"-noun-eo "premiere"-noun-en
"premiere"-noun-en "premiero"-noun-eo
"premio"-noun-eo "bounty"-noun-en
"bounty"-noun-en "premio"-noun-eo
"prempinglo"-noun-eo "thumbtack"-noun-en
"thumbtack"-noun-en "prempinglo"-noun-eo
"premsigno"-noun-eo "imprint"-noun-en
"imprint"-noun-en "premsigno"-noun-eo
"prepara"-adjective-eo "advance"-adjective-en
"advance"-adjective-en "prepara"-adjective-eo
"preposto"-noun-eo "provost"-noun-en
"provost"-noun-en "preposto"-noun-eo
"prerio"-noun-eo "prairie"-noun-en
"prairie"-noun-en "prerio"-noun-eo
"preskaŭ"-adverb-eo "just about"-adverb-en
"just about"-adverb-en "preskaŭ"-adverb-eo
"preskribi"-verb-eo "enjoin"-verb-en
"enjoin"-verb-en "preskribi"-verb-eo
"prestiĝo"-noun-eo "cachet"-noun-en
"prestiĝo"-noun-eo "kudos"-noun-en
"cachet"-noun-en "prestiĝo"-noun-eo
"kudos"-noun-en "prestiĝo"-noun-eo
"preta"-adjective-eo "prepared"-adjective-en
"prepared"-adjective-en "preta"-adjective-eo
"preventa"-adjective-eo "preventative"-adjective-en
"preventative"-adjective-en "preventa"-adjective-eo
"preventi"-verb-eo "pre-empt"-verb-en
"pre-empt"-verb-en "preventi"-verb-eo
"prezidanto"-noun-eo "chairwoman"-noun-en
"chairwoman"-noun-en "prezidanto"-noun-eo
"prezo"-noun-eo "pricing"-noun-en
"pricing"-noun-en "prezo"-noun-eo
"prima"-adjective-eo "head"-adjective-en
"head"-adjective-en "prima"-adjective-eo
"prizorgado"-noun-eo "caring"-noun-en
"caring"-noun-en "prizorgado"-noun-eo
"odds"-noun-en "probableco"-noun-eo
"profanado"-noun-eo "desecration"-noun-en
"desecration"-noun-en "profanado"-noun-eo
"desecration"-noun-en "profano"-noun-eo
"profano"-noun-eo "desecration"-noun-en
"profesia"-adjective-eo "pro"-adjective-en
"pro"-adjective-en "profesia"-adjective-eo
"profesio"-noun-eo "pro"-noun-en
"pro"-noun-en "profesio"-noun-eo
"pro"-noun-en "profesiulo"-noun-eo
"profesiulo"-noun-eo "pro"-noun-en
"profesoro"-noun-eo "prof"-noun-en
"prof"-noun-en "profesoro"-noun-eo
"profili"-verb-eo "profile"-verb-en
"profile"-verb-en "profili"-verb-eo
"profunde"-adverb-eo "deep"-adverb-en
"deep"-adverb-en "profunde"-adverb-eo
"prognozi"-verb-eo "forecast"-verb-en
"prognozi"-verb-eo "second-guess"-verb-en
"forecast"-verb-en "prognozi"-verb-eo
"second-guess"-verb-en "prognozi"-verb-eo
"prokrastado"-noun-eo "procrastination"-noun-en
"procrastination"-noun-en "prokrastado"-noun-eo
"prokrasto"-noun-eo "holdup"-noun-en
"holdup"-noun-en "prokrasto"-noun-eo
"proksima"-adjective-eo "comer"-adjective-en
"comer"-adjective-en "proksima"-adjective-eo
"proksime"-adverb-eo "nearby"-adverb-en
"nearby"-adverb-en "proksime"-adverb-eo
"proksimeco"-noun-eo "closeness"-noun-en
"closeness"-noun-en "proksimeco"-noun-eo
"proksimuma"-adjective-eo "estimated"-adjective-en
"estimated"-adjective-en "proksimuma"-adjective-eo
"prokuroro"-noun-eo "prosecutor"-noun-en
"prosecutor"-noun-en "prokuroro"-noun-eo
"proleta"-adjective-eo "proletarian"-adjective-en
"proletarian"-adjective-en "proleta"-adjective-eo
"proleto"-noun-eo "proletarian"-noun-en
"proletarian"-noun-en "proleto"-noun-eo
"propagandi"-verb-eo "hype"-verb-en
"propagandi"-verb-eo "tout"-verb-en
"hype"-verb-en "propagandi"-verb-eo
"tout"-verb-en "propagandi"-verb-eo
"propagandisto"-noun-eo "booster"-noun-en
"booster"-noun-en "propagandisto"-noun-eo
"propagando"-noun-eo "hype"-noun-en
"hype"-noun-en "propagando"-noun-eo
"proparolanto"-noun-eo "publicist"-noun-en
"publicist"-noun-en "proparolanto"-noun-eo
"propeti"-verb-eo "intercede"-verb-en
"intercede"-verb-en "propeti"-verb-eo
"proporcia"-adjective-eo "commensurate"-adjective-en
"commensurate"-adjective-en "proporcia"-adjective-eo
"proporcie"-adverb-eo "proportionate"-adverb-en
"proportionate"-adverb-en "proporcie"-adverb-eo
"propraokule"-adverb-eo "firsthand"-adverb-en
"firsthand"-adverb-en "propraokule"-adverb-eo
"proprieto"-noun-eo "proprietorship"-noun-en
"proprietorship"-noun-en "proprieto"-noun-eo
"proprietulo"-noun-eo "proprietor"-noun-en
"proprietor"-noun-en "proprietulo"-noun-eo
"protektanto"-noun-eo "protector"-noun-en
"protector"-noun-en "protektanto"-noun-eo
"protector"-noun-en "zorganto"-noun-eo
"zorganto"-noun-eo "protector"-noun-en
"protestanta"-adjective-eo "Protestant"-adjective-en
"Protestant"-adjective-en "protestanta"-adjective-eo
"provianti"-verb-eo "provision"-verb-en
"provision"-verb-en "provianti"-verb-eo
"provizejo"-noun-eo "storeroom"-noun-en
"storeroom"-noun-en "provizejo"-noun-eo
"provo"-noun-eo "try"-noun-en
"try"-noun-en "provo"-noun-eo
"prudenta"-adjective-eo "sane"-adjective-en
"prudenta"-adjective-eo "judicious"-adjective-en
"prudenta"-adjective-eo "prudent"-adjective-en
"sane"-adjective-en "prudenta"-adjective-eo
"judicious"-adjective-en "prudenta"-adjective-eo
"prudent"-adjective-en "prudenta"-adjective-eo
"psikiatrio"-noun-eo "psychiatry"-noun-en
"psychiatry"-noun-en "psikiatrio"-noun-eo
"psiko"-noun-eo "psyche"-noun-en
"psyche"-noun-en "psiko"-noun-eo
"pudelo"-noun-eo "poodle"-noun-en
"poodle"-noun-en "pudelo"-noun-eo
"pulovero"-noun-eo "pullover"-noun-en
"pullover"-noun-en "pulovero"-noun-eo
"purigo"-noun-eo "laundering"-noun-en
"laundering"-noun-en "purigo"-noun-eo
"puritano"-noun-eo "puritan"-noun-en
"puritan"-noun-en "puritano"-noun-eo
"puŝo"-noun-eo "thrust"-noun-en
"thrust"-noun-en "puŝo"-noun-eo
"puto"-noun-eo "well"-noun-en
"well"-noun-en "puto"-noun-eo
"rabaĵo"-noun-eo "loot"-noun-en
"loot"-noun-en "rabaĵo"-noun-eo
"rabato"-noun-eo "rebate"-noun-en
"rebate"-noun-en "rabato"-noun-eo
"rabeno"-noun-eo "rabbi"-noun-en
"rabbi"-noun-en "rabeno"-noun-eo
"rabia"-adjective-eo "rabid"-adjective-en
"rabid"-adjective-en "rabia"-adjective-eo
"rabisto"-noun-eo "robber"-noun-en
"robber"-noun-en "rabisto"-noun-eo
"racionalisto"-noun-eo "rationalist"-noun-en
"rationalist"-noun-en "racionalisto"-noun-eo
"rajo"-noun-eo "stingray"-noun-en
"stingray"-noun-en "rajo"-noun-eo
"rajtigo"-noun-eo "authorization"-noun-en
"authorization"-noun-en "rajtigo"-noun-eo
"rando"-noun-eo "verge"-noun-en
"verge"-noun-en "rando"-noun-eo
"rapida"-adjective-eo "brisk"-adjective-en
"rapida"-adjective-eo "hurried"-adjective-en
"rapida"-adjective-eo "speedy"-adjective-en
"brisk"-adjective-en "rapida"-adjective-eo
"hurried"-adjective-en "rapida"-adjective-eo
"speedy"-adjective-en "rapida"-adjective-eo
"rasisto"-noun-eo "racist"-noun-en
"racist"-noun-en "rasisto"-noun-eo
"reakiro"-noun-eo "buy-back"-noun-en
"buy-back"-noun-en "reakiro"-noun-eo
"realiĝo"-noun-eo "fruition"-noun-en
"fruition"-noun-en "realiĝo"-noun-eo
"realisto"-noun-eo "realist"-noun-en
"realist"-noun-en "realisto"-noun-eo
"realo"-noun-eo "real"-noun-en
"real"-noun-en "realo"-noun-eo
"redakto"-noun-eo "editing"-noun-en
"editing"-noun-en "redakto"-noun-eo
"redukti"-verb-eo "whittle"-verb-en
"whittle"-verb-en "redukti"-verb-eo
"refleksa"-adjective-eo "reflex"-adjective-en
"reflex"-adjective-en "refleksa"-adjective-eo
"refleksive"-adverb-eo "reflexively"-adverb-en
"reflexively"-adverb-en "refleksive"-adverb-eo
"refluo"-noun-eo "ebb"-noun-en
"ebb"-noun-en "refluo"-noun-eo
"reformisto"-noun-eo "reformist"-noun-en
"reformist"-noun-en "reformisto"-noun-eo
"reganta"-adjective-eo "governing"-adjective-en
"governing"-adjective-en "reganta"-adjective-eo
"governing"-adjective-en "rega"-adjective-eo
"rega"-adjective-eo "governing"-adjective-en
"regento"-noun-eo "regent"-noun-en
"regent"-noun-en "regento"-noun-eo
"reĝimo"-noun-eo "regimen"-noun-en
"regimen"-noun-en "reĝimo"-noun-eo
"reinterpreto"-noun-eo "reinterpretation"-noun-en
"reinterpretation"-noun-en "reinterpreto"-noun-eo
"rekomendletero"-noun-eo "testimonial"-noun-en
"testimonial"-noun-en "rekomendletero"-noun-eo
"testimonial"-noun-en "panegiro"-noun-eo
"panegiro"-noun-eo "testimonial"-noun-en
"rekompenco"-noun-eo "payoff"-noun-en
"payoff"-noun-en "rekompenco"-noun-eo
"rekonsidero"-noun-eo "rethink"-noun-en
"rethink"-noun-en "rekonsidero"-noun-eo
"rekonstruado"-noun-eo "rebuilding"-noun-en
"rebuilding"-noun-en "rekonstruado"-noun-eo
"rekte"-adverb-eo "direct"-adverb-en
"direct"-adverb-en "rekte"-adverb-eo
"rekvizicio"-noun-eo "requisition"-noun-en
"requisition"-noun-en "rekvizicio"-noun-eo
"renaskiĝo"-noun-eo "rebirth"-noun-en
"rebirth"-noun-en "renaskiĝo"-noun-eo
"rendevuo"-noun-eo "rendezvous"-noun-en
"rendezvous"-noun-en "rendevuo"-noun-eo
"renegato"-noun-eo "renegade"-noun-en
"renegade"-noun-en "renegato"-noun-eo
"renovigo"-noun-eo "redevelopment"-noun-en
"renovigo"-noun-eo "refurbishment"-noun-en
"redevelopment"-noun-en "renovigo"-noun-eo
"refurbishment"-noun-en "renovigo"-noun-eo
"repago"-noun-eo "reimbursement"-noun-en
"reimbursement"-noun-en "repago"-noun-eo
"resalto"-noun-eo "bounce"-noun-en
"bounce"-noun-en "resalto"-noun-eo
"reskribo"-noun-eo "rewrite"-noun-en
"rewrite"-noun-en "reskribo"-noun-eo
"respektindeco"-noun-eo "respectability"-noun-en
"respectability"-noun-en "respektindeco"-noun-eo
"respondeco"-noun-eo "onus"-noun-en
"onus"-noun-en "respondeco"-noun-eo
"resumo"-noun-eo "resume"-noun-en
"resume"-noun-en "resumo"-noun-eo
"retejo"-noun-eo "web site"-noun-en
"web site"-noun-en "retejo"-noun-eo
"retmesaĝo"-noun-eo "e-mail"-noun-en
"e-mail"-noun-en "retmesaĝo"-noun-eo
"e-mail"-noun-en "retpoŝto"-noun-eo
"retpoŝto"-noun-eo "e-mail"-noun-en
"backup"-adjective-en "rezerva"-adjective-eo
"reserve"-adjective-en "rezerva"-adjective-eo
"rezervo"-noun-eo "booking"-noun-en
"booking"-noun-en "rezervo"-noun-eo
"rezigni"-verb-eo "forgo"-verb-en
"forgo"-verb-en "rezigni"-verb-eo
"rezisti"-verb-eo "buck"-verb-en
"buck"-verb-en "rezisti"-verb-eo
"ribelema"-adjective-eo "mutinous"-adjective-en
"mutinous"-adjective-en "ribelema"-adjective-eo
"ribelo"-noun-eo "revolt"-noun-en
"ribelo"-noun-eo "mutiny"-noun-en
"revolt"-noun-en "ribelo"-noun-eo
"mutiny"-noun-en "ribelo"-noun-eo
"ribelulo"-noun-eo "rebel"-noun-en
"rebel"-noun-en "ribelulo"-noun-eo
"rebel"-noun-en "ribelanto"-noun-eo
"ribelanto"-noun-eo "rebel"-noun-en
"riĉeco"-noun-eo "richness"-noun-en
"richness"-noun-en "riĉeco"-noun-eo
"ridiga"-adjective-eo "droll"-adjective-en
"ridiga"-adjective-eo "hilarious"-adjective-en
"ridiga"-adjective-eo "ludicrous"-adjective-en
"droll"-adjective-en "ridiga"-adjective-eo
"hilarious"-adjective-en "ridiga"-adjective-eo
"ludicrous"-adjective-en "ridiga"-adjective-eo
"ridinda"-adjective-eo "laughable"-adjective-en
"ridinda"-adjective-eo "risible"-adjective-en
"laughable"-adjective-en "ridinda"-adjective-eo
"risible"-adjective-en "ridinda"-adjective-eo
"ridinde"-adverb-eo "laughable"-adverb-en
"laughable"-adverb-en "ridinde"-adverb-eo
"rifuĝejo"-noun-eo "hideaway"-noun-en
"hideaway"-noun-en "rifuĝejo"-noun-eo
"rifuĝo"-noun-eo "refuge"-noun-en
"refuge"-noun-en "rifuĝo"-noun-eo
"rigora"-adjective-eo "rigourous"-adjective-en
"rigourous"-adjective-en "rigora"-adjective-eo
"rilata"-adjective-eo "associated"-adjective-en
"rilata"-adjective-eo "related"-adjective-en
"associated"-adjective-en "rilata"-adjective-eo
"related"-adjective-en "rilata"-adjective-eo
"rimedo"-noun-eo "recourse"-noun-en
"rimedo"-noun-eo "expedient"-noun-en
"recourse"-noun-en "rimedo"-noun-eo
"expedient"-noun-en "rimedo"-noun-eo
"ringo"-noun-eo "hoop"-noun-en
"hoop"-noun-en "ringo"-noun-eo
"hoop"-noun-en "ringego"-noun-eo
"ringego"-noun-eo "hoop"-noun-en
"ripeto"-noun-eo "repeat"-noun-en
"repeat"-noun-en "ripeto"-noun-eo
"riproĉo"-noun-eo "reproach"-noun-en
"reproach"-noun-en "riproĉo"-noun-eo
"romanika"-adjective-eo "romanesque"-adjective-en
"romanesque"-adjective-en "romanika"-adjective-eo
"romboedro"-noun-eo "rhombohedron"-noun-en
"rhombohedron"-noun-en "romboedro"-noun-eo
"rompo"-noun-eo "breakage"-noun-en
"breakage"-noun-en "rompo"-noun-eo
"rubando"-noun-eo "ribbon"-noun-en
"ribbon"-noun-en "rubando"-noun-eo
"rublo"-noun-eo "ruble"-noun-en
"ruble"-noun-en "rublo"-noun-eo
"rubriko"-noun-eo "rubric"-noun-en
"rubric"-noun-en "rubriko"-noun-eo
"rubujo"-noun-eo "dustbin"-noun-en
"dustbin"-noun-en "rubujo"-noun-eo
"ruĝa"-adjective-eo "sanguine"-adjective-en
"sanguine"-adjective-en "ruĝa"-adjective-eo
"ruiniga"-adjective-eo "ruinous"-adjective-en
"ruinous"-adjective-en "ruiniga"-adjective-eo
"rulpremilo"-noun-eo "steamroller"-noun-en
"steamroller"-noun-en "rulpremilo"-noun-eo
"rulseĝo"-noun-eo "wheelchair"-noun-en
"wheelchair"-noun-en "rulseĝo"-noun-eo
"rulŝtuparo"-noun-eo "escalator"-noun-en
"escalator"-noun-en "rulŝtuparo"-noun-eo
"rumana"-adjective-eo "Rumanian"-adjective-en
"Rumanian"-adjective-en "rumana"-adjective-eo
"Rumanio"-properNoun-eo "Rumania"-properNoun-en
"Rumania"-properNoun-en "Rumanio"-properNoun-eo
"rumano"-noun-eo "Rumanian"-noun-en
"Rumanian"-noun-en "rumano"-noun-eo
"crafty"-adjective-en "ruza"-adjective-eo
"devious"-adjective-en "ruza"-adjective-eo
"sly"-adjective-en "ruza"-adjective-eo
"wily"-adjective-en "ruza"-adjective-eo
"ruzo"-noun-eo "stratagem"-noun-en
"stratagem"-noun-en "ruzo"-noun-eo
"ŝablono"-noun-eo "stencil"-noun-en
"stencil"-noun-en "ŝablono"-noun-eo
"saboti"-verb-eo "sabotage"-verb-en
"sabotage"-verb-en "saboti"-verb-eo
"sabro"-noun-eo "saber"-noun-en
"saber"-noun-en "sabro"-noun-eo
"sadisto"-noun-eo "sadist"-noun-en
"sadist"-noun-en "sadisto"-noun-eo
"sagaca"-adjective-eo "canny"-adjective-en
"sagaca"-adjective-eo "savvy"-adjective-en
"canny"-adjective-en "sagaca"-adjective-eo
"savvy"-adjective-en "sagaca"-adjective-eo
"sagaco"-noun-eo "ingenuity"-noun-en
"sagaco"-noun-eo "savvy"-noun-en
"ingenuity"-noun-en "sagaco"-noun-eo
"savvy"-noun-en "sagaco"-noun-eo
"ŝajna"-adjective-eo "suspected"-adjective-en
"suspected"-adjective-en "ŝajna"-adjective-eo
"ŝajne"-adverb-eo "said"-adverb-en
"said"-adverb-en "ŝajne"-adverb-eo
"ŝajno"-noun-eo "semblance"-noun-en
"semblance"-noun-en "ŝajno"-noun-eo
"Saksio"-properNoun-eo "Saxony"-properNoun-en
"Saxony"-properNoun-en "Saksio"-properNoun-eo
"salajro"-noun-eo "paycheck"-noun-en
"salajro"-noun-eo "stipend"-noun-en
"paycheck"-noun-en "salajro"-noun-eo
"stipend"-noun-en "salajro"-noun-eo
"salono"-noun-eo "lounge"-noun-en
"salono"-noun-eo "salon"-noun-en
"lounge"-noun-en "salono"-noun-eo
"salon"-noun-en "salono"-noun-eo
"salutnomo"-noun-eo "username"-noun-en
"username"-noun-en "salutnomo"-noun-eo
"salvo"-noun-eo "fusillade"-noun-en
"salvo"-noun-eo "salvo"-noun-en
"fusillade"-noun-en "salvo"-noun-eo
"salvo"-noun-en "salvo"-noun-eo
"samaĝulo"-noun-eo "peer"-noun-en
"peer"-noun-en "samaĝulo"-noun-eo
"samklasano"-noun-eo "classmate"-noun-en
"classmate"-noun-en "samklasano"-noun-eo
"samteamano"-noun-eo "teammate"-noun-en
"teammate"-noun-en "samteamano"-noun-eo
"samtempulo"-noun-eo "contemporary"-noun-en
"contemporary"-noun-en "samtempulo"-noun-eo
"saniga"-adjective-eo "wholesome"-adjective-en
"saniga"-adjective-eo "salubrious"-adjective-en
"wholesome"-adjective-en "saniga"-adjective-eo
"salubrious"-adjective-en "saniga"-adjective-eo
"sankta"-adjective-eo "hallowed"-adjective-en
"hallowed"-adjective-en "sankta"-adjective-eo
"sanktejo"-noun-eo "shrine"-noun-en
"shrine"-noun-en "sanktejo"-noun-eo
"sata"-adjective-eo "replete"-adjective-en
"replete"-adjective-en "sata"-adjective-eo
"ŝaŭma"-adjective-eo "frothy"-adjective-en
"frothy"-adjective-en "ŝaŭma"-adjective-eo
"ŝaŭmo"-noun-eo "froth"-noun-en
