"10a"-adjective-eo "X"-adjective-es
"inequívoco"-adjective-es "senduba"-adjective-eo
"renverso"-noun-eo "derrocamiento"-noun-es
"derrocamiento"-noun-es "renverso"-noun-eo
"sereneco"-noun-eo "serenidad"-noun-es
"serenidad"-noun-es "sereneco"-noun-eo
"plimalboniĝo"-noun-eo "empeoramiento"-noun-es
"empeoramiento"-noun-es "plimalboniĝo"-noun-eo
"empeoramiento"-noun-es "plimalbonigo"-noun-eo
"empeoramiento"-noun-es "malplibonigo"-noun-eo
"plimalbonigo"-noun-eo "empeoramiento"-noun-es
"malplibonigo"-noun-eo "empeoramiento"-noun-es
"ahínco"-noun-es "persisto"-noun-eo
"vindotuko"-noun-eo "pañal"-noun-es
"pañal"-noun-es "vindotuko"-noun-eo
"tendenca"-adjective-eo "tendencioso"-adjective-es
"tendencioso"-adjective-es "tendenca"-adjective-eo
"malkonkordo"-noun-eo "discordia"-noun-es
"discordia"-noun-es "malkonkordo"-noun-eo
"diskuto"-noun-eo "deliberación"-noun-es
"deliberación"-noun-es "diskuto"-noun-eo
"misformo"-noun-eo "malformación"-noun-es
"malformación"-noun-es "misformiĝo"-noun-eo
"malformación"-noun-es "misformo"-noun-eo
"malformación"-noun-es "misformado"-noun-eo
"misformado"-noun-eo "malformación"-noun-es
"disiĝo"-noun-eo "separación"-noun-es
"separación"-noun-es "disiĝo"-noun-eo
"separación"-noun-es "disigo"-noun-eo
"disigo"-noun-eo "separación"-noun-es
"drogejo"-noun-eo "droguería"-noun-es
"droguería"-noun-es "drogejo"-noun-eo
"spiko"-noun-eo "espiga"-noun-es
"espiga"-noun-es "spiko"-noun-eo
"manĝebla"-adjective-eo "comestible"-adjective-es
"comestible"-adjective-es "manĝebla"-adjective-eo
"patose"-adverb-eo "patéticamente"-adverb-es
"patéticamente"-adverb-es "patose"-adverb-eo
"entute"-adverb-eo "en conjunto"-adverb-es
"en conjunto"-adverb-es "entute"-adverb-eo
"misa"-adjective-eo "defectuoso"-adjective-es
"defectuoso"-adjective-es "misa"-adjective-eo
"defectuoso"-adjective-es "difekta"-adjective-eo
"difekta"-adjective-eo "defectuoso"-adjective-es
"eŭtanazio"-noun-eo "eutanasia"-noun-es
"eutanasia"-noun-es "eŭtanazio"-noun-eo
"rezulta"-adjective-eo "resultante"-adjective-es
"resultante"-adjective-es "rezulta"-adjective-eo
"neplenumo"-noun-eo "incumplimiento"-noun-es
"incumplimiento"-noun-es "neplenumo"-noun-eo
"feino"-noun-eo "hada"-noun-es
"hada"-noun-es "feino"-noun-eo
"ornama"-adjective-eo "decorativo"-adjective-es
"ornama"-adjective-eo "ornamental"-adjective-es
"decorativo"-adjective-es "ornama"-adjective-eo
"ornamental"-adjective-es "ornama"-adjective-eo
"bele"-adverb-eo "bellamente"-adverb-es
"bele"-adverb-eo "bonitamente"-adverb-es
"bellamente"-adverb-es "bele"-adverb-eo
"bonitamente"-adverb-es "bele"-adverb-eo
"standardo"-noun-eo "estandarte"-noun-es
"estandarte"-noun-es "standardo"-noun-eo
"foliego"-noun-eo "pliego"-noun-es
"pliego"-noun-es "foliego"-noun-eo
"elkora"-adjective-eo "efusivo"-adjective-es
"efusivo"-adjective-es "elkora"-adjective-eo
"solene"-adverb-eo "solemnemente"-adverb-es
"solemnemente"-adverb-es "solene"-adverb-eo
"venonta"-adjective-eo "venidero"-adjective-es
"venidero"-adjective-es "venonta"-adjective-eo
"komencanto"-noun-eo "principiante"-noun-es
"principiante"-noun-es "komencanto"-noun-eo
"fragila"-adjective-eo "quebradizo"-adjective-es
"quebradizo"-adjective-es "fragila"-adjective-eo
"nove"-adverb-eo "novedosamente"-adverb-es
"novedosamente"-adverb-es "nove"-adverb-eo
"bruego"-noun-eo "estrépito"-noun-es
"estrépito"-noun-es "bruego"-noun-eo
"desperdicio"-noun-es "rubaĵo"-noun-eo
"desperdicio"-noun-es "malŝparo"-noun-eo
"malŝparo"-noun-eo "desperdicio"-noun-es
"malŝparo"-noun-eo "derroche"-noun-es
"gluaĵo"-noun-eo "pegamento"-noun-es
"pegamento"-noun-es "gluaĵo"-noun-eo
"sensperta"-adjective-eo "novato"-adjective-es
"novato"-adjective-es "sensperta"-adjective-eo
"pesimisma"-adjective-eo "pesimista"-adjective-es
"pesimista"-adjective-es "pesimisma"-adjective-eo
"moro"-noun-eo "modo de vida"-noun-es
"modo de vida"-noun-es "moro"-noun-eo
"riska"-adjective-eo "arriesgado"-adjective-es
"arriesgado"-adjective-es "riska"-adjective-eo
"kaploko"-noun-eo "cabecera"-noun-es
"cabecera"-noun-es "kaploko"-noun-eo
"dense"-adverb-eo "densamente"-adverb-es
"densamente"-adverb-es "dense"-adverb-eo
"herpeto"-noun-eo "herpes"-noun-es
"herpes"-noun-es "herpeto"-noun-eo
"hezita"-adjective-eo "vacilante"-adjective-es
"vacilante"-adjective-es "hezita"-adjective-eo
"alte"-adverb-eo "alto"-adverb-es
"alto"-adverb-es "alte"-adverb-eo
"malamika"-adjective-eo "enemigo"-adjective-es
"enemigo"-adjective-es "malamika"-adjective-eo
"nelice"-adverb-eo "ilícitamente"-adverb-es
"ilícitamente"-adverb-es "nelice"-adverb-eo
"ilegítimo"-adjective-es "neleĝa"-adjective-eo
"malmorala"-adjective-eo "inmoral"-adjective-es
"inmoral"-adjective-es "malmorala"-adjective-eo
"mejora"-noun-es "pliboniĝo"-noun-eo
"mejoramiento"-noun-es "pliboniĝo"-noun-eo
"duagrada"-adjective-eo "cuadrático"-adjective-es
"cuadrático"-adjective-es "duagrada"-adjective-eo
"malegaleco"-noun-eo "disparidad"-noun-es
"disparidad"-noun-es "malegaleco"-noun-eo
"sugestio"-noun-eo "sugestión"-noun-es
"sugestión"-noun-es "sugestio"-noun-eo
"streĉa"-adjective-eo "agobiante"-adjective-es
"agobiante"-adjective-es "streĉa"-adjective-eo
"kaprido"-noun-eo "chivo"-noun-es
"chivo"-noun-es "kaprido"-noun-eo
"etikedi"-verb-eo "rotular"-verb-es
"rotular"-verb-es "etikedi"-verb-eo
"bienulo"-noun-eo "terrateniente"-noun-es
"terrateniente"-noun-es "bienulo"-noun-eo
"lanĉi"-verb-eo "lanzar"-verb-es
"lanzar"-verb-es "lanĉi"-verb-eo
"rezumar"-verb-es "liki"-verb-eo
"pravigebla"-adjective-eo "justificable"-adjective-es
"justificable"-adjective-es "pravigebla"-adjective-eo
"pontono"-noun-eo "pontón"-noun-es
"pontón"-noun-es "pontono"-noun-eo
"frivole"-adverb-eo "frívolamente"-adverb-es
"frívolamente"-adverb-es "frivole"-adverb-eo
"ligilo"-noun-eo "nexo"-noun-es
"nexo"-noun-es "ligilo"-noun-eo
"vilo"-noun-eo "vello"-noun-es
"vello"-noun-es "vilo"-noun-eo
"erotiko"-noun-eo "erotismo"-noun-es
"erotismo"-noun-es "erotiko"-noun-eo
"tubero"-noun-eo "tubérculo"-noun-es
"tubérculo"-noun-es "tubero"-noun-eo
"bontenado"-noun-eo "mantenimiento"-noun-es
"mantenimiento"-noun-es "bontenado"-noun-eo
"malico"-noun-eo "malicia"-noun-es
"malicia"-noun-es "malico"-noun-eo
"mankateni"-verb-eo "esposar"-verb-es
"esposar"-verb-es "mankateni"-verb-eo
"maturiĝo"-noun-eo "maduración"-noun-es
"maduración"-noun-es "maturiĝo"-noun-eo
"farmaciaĵo"-noun-eo "fármaco"-noun-es
"fármaco"-noun-es "farmaciaĵo"-noun-eo
"menopaŭzo"-noun-eo "menopausia"-noun-es
"menopausia"-noun-es "menopaŭzo"-noun-eo
"intelekte"-adverb-eo "intelectualmente"-adverb-es
"intelectualmente"-adverb-es "intelekte"-adverb-eo
"metaloido"-noun-eo "metaloide"-noun-es
"metaloide"-noun-es "metaloido"-noun-eo
"molusko"-noun-eo "molusco"-noun-es
"molusco"-noun-es "molusko"-noun-eo
"monolito"-noun-eo "monolito"-noun-es
"monolito"-noun-es "monolito"-noun-eo
"nordeste"-noun-es "nordoriento"-noun-eo
"destacable"-adjective-es "rimarkinda"-adjective-eo
"notable"-adjective-es "notinda"-adjective-eo
"notinda"-adjective-eo "notable"-adjective-es
"vartistino"-noun-eo "niñera"-noun-es
"niñera"-noun-es "vartistino"-noun-eo
"neklara"-adjective-eo "borroso"-adjective-es
"borroso"-adjective-es "neklara"-adjective-eo
"fojfoje"-adverb-eo "de vez en cuando"-adverb-es
"de vez en cuando"-adverb-es "fojfoje"-adverb-eo
"funkciigo"-noun-eo "puesta en marcha"-noun-es
"puesta en marcha"-noun-es "funkciigo"-noun-eo
"kontraŭmeto"-noun-eo "contraposición"-noun-es
"contraposición"-noun-es "kontraŭmeto"-noun-eo
"contraposición"-noun-es "opono"-noun-eo
"opono"-noun-eo "contraposición"-noun-es
"oranĝa"-adjective-eo "naranja"-adjective-es
"naranja"-adjective-es "oranĝa"-adjective-eo
"orkideo"-noun-eo "orquídea"-noun-es
"orquídea"-noun-es "orkideo"-noun-eo
"mendo"-noun-eo "pedido"-noun-es
"pedido"-noun-es "mendo"-noun-eo
"vimeno"-noun-eo "mimbre"-noun-es
"mimbre"-noun-es "vimeno"-noun-eo
"superrega"-adjective-eo "predominante"-adjective-es
"superrega"-adjective-eo "preponderante"-adjective-es
"predominante"-adjective-es "superrega"-adjective-eo
"preponderante"-adjective-es "superrega"-adjective-eo
"remesa"-noun-es "sendaĵo"-noun-eo
"parkado"-noun-eo "estacionamiento"-noun-es
"estacionamiento"-noun-es "parkado"-noun-eo
"difinita"-adjective-eo "determinado"-adjective-es
"determinado"-adjective-es "difinita"-adjective-eo
"paspermeso"-noun-eo "salvoconducto"-noun-es
"salvoconducto"-noun-es "paspermeso"-noun-eo
"patosa"-adjective-eo "patético"-adjective-es
"patético"-adjective-es "patosa"-adjective-eo
"persistencia"-noun-es "konstanteco"-noun-eo
"rosado"-adjective-es "rozkolora"-adjective-eo
"konspiro"-noun-eo "conjura"-noun-es
"conjura"-noun-es "konspiro"-noun-eo
"trakforko"-noun-eo "entroncamiento"-noun-es
"entroncamiento"-noun-es "trakforko"-noun-eo
"entroncamiento"-noun-es "parenceco"-noun-eo
"parenceco"-noun-eo "entroncamiento"-noun-es
"parenceco"-noun-eo "parentesco"-noun-es
"praktikisto"-noun-eo "practicante"-noun-es
"practicante"-noun-es "praktikisto"-noun-eo
"superrego"-noun-eo "supremacía"-noun-es
"supremacía"-noun-es "superrego"-noun-eo
"gravedeco"-noun-eo "embarazo"-noun-es
"embarazo"-noun-es "gravedeco"-noun-eo
"praa"-adjective-eo "ancestral"-adjective-es
"ancestral"-adjective-es "praa"-adjective-eo
"ancestral"-adjective-es "prapatra"-adjective-eo
"prapatra"-adjective-eo "ancestral"-adjective-es
"produktisto"-noun-eo "cineasta"-noun-es
"cineasta"-noun-es "produktisto"-noun-eo
"kultivebla"-adjective-eo "cultivable"-adjective-es
"cultivable"-adjective-es "kultivebla"-adjective-eo
"evoluanta"-adjective-eo "en desarrollo"-adjective-es
"en desarrollo"-adjective-es "evoluanta"-adjective-eo
"okulfrapa"-adjective-eo "llamativo"-adjective-es
"okulfrapa"-adjective-eo "vistoso"-adjective-es
"llamativo"-adjective-es "okulfrapa"-adjective-eo
"vistoso"-adjective-es "okulfrapa"-adjective-eo
"konvene"-adverb-eo "convenientemente"-adverb-es
"convenientemente"-adverb-es "konvene"-adverb-eo
"propulso"-noun-eo "propulsión"-noun-es
"propulsión"-noun-es "propulso"-noun-eo
"propulsión"-noun-es "propulsado"-noun-eo
"propulsado"-noun-eo "propulsión"-noun-es
"pubereco"-noun-eo "pubertad"-noun-es
"pubertad"-noun-es "pubereco"-noun-eo
"diskonigo"-noun-eo "divulgación"-noun-es
"divulgación"-noun-es "diskonigo"-noun-eo
"pumpilo"-noun-eo "compresor"-noun-es
"compresor"-noun-es "pumpilo"-noun-eo
"punebla"-adjective-eo "punible"-adjective-es
"punible"-adjective-es "punebla"-adjective-eo
"jartriono"-noun-eo "cuatrimestre"-noun-es
"cuatrimestre"-noun-es "jartriono"-noun-eo
"radiofonio"-noun-eo "radiodifusión"-noun-es
"radiodifusión"-noun-es "radiofonio"-noun-eo
"dezajno"-noun-eo "diseño"-noun-es
"diseño"-noun-es "dezajno"-noun-eo
"provianto"-noun-eo "víveres"-noun-es
"víveres"-noun-es "provianto"-noun-eo
"rekruto"-noun-eo "recluta"-noun-es
"recluta"-noun-es "rekruto"-noun-eo
"ruĝeta"-adjective-eo "rojizo"-adjective-es
"rojizo"-adjective-es "ruĝeta"-adjective-eo
"pleonasmo"-noun-eo "pleonasmo"-noun-es
"pleonasmo"-noun-es "pleonasmo"-noun-eo
"malkonfeso"-noun-eo "abjuración"-noun-es
"abjuración"-noun-es "malkonfeso"-noun-eo
"abjuración"-noun-es "forĵuro"-noun-eo
"forĵuro"-noun-eo "abjuración"-noun-es
"reguligo"-noun-eo "regularización"-noun-es
"regularización"-noun-es "reguligo"-noun-eo
"mildigo"-noun-eo "atenuación"-noun-es
"atenuación"-noun-es "mildigo"-noun-eo
"atenuación"-noun-es "mildiĝo"-noun-eo
"mildiĝo"-noun-eo "atenuación"-noun-es
"eliĝo"-noun-eo "desprendimiento"-noun-es
"desprendimiento"-noun-es "eliĝo"-noun-eo
"respondeci"-verb-eo "responder"-verb-es
"responder"-verb-es "respondeci"-verb-eo
"ekzempla"-adjective-eo "ejemplar"-adjective-es
"ejemplar"-adjective-es "ekzempla"-adjective-eo
"ejemplar"-adjective-es "ekzemplodona"-adjective-eo
"ekzemplodona"-adjective-eo "ejemplar"-adjective-es
"reproduktado"-noun-eo "reproducción"-noun-es
"reproducción"-noun-es "reproduktado"-noun-eo
"reproducción"-noun-es "reprodukto"-noun-eo
"reproducción"-noun-es "reproduktaĵo"-noun-eo
"reprodukto"-noun-eo "reproducción"-noun-es
"reproduktaĵo"-noun-eo "reproducción"-noun-es
"búsqueda"-noun-es "serĉo"-noun-eo
"serĉo"-noun-eo "búsqueda"-noun-es
"sinreteno"-noun-eo "compostura"-noun-es
"compostura"-noun-es "sinreteno"-noun-eo
"restitui"-verb-eo "restituir"-verb-es
"restituir"-verb-es "restitui"-verb-eo
"alĝustigo"-noun-eo "ajuste"-noun-es
"ajuste"-noun-es "alĝustigo"-noun-eo
"taŭge"-adverb-eo "apropiadamente"-adverb-es
"apropiadamente"-adverb-es "taŭge"-adverb-eo
"severeco"-noun-eo "severidad"-noun-es
"severidad"-noun-es "severeco"-noun-eo
"rutina"-adjective-eo "rutinario"-adjective-es
"rutinario"-adjective-es "rutina"-adjective-eo
"timigo"-noun-eo "intimidación"-noun-es
"intimidación"-noun-es "timigo"-noun-eo
"partituro"-noun-eo "partitura"-noun-es
"partitura"-noun-es "partituro"-noun-eo
"separi"-verb-eo "separar"-verb-es
"separar"-verb-es "separi"-verb-eo
"sepsa"-adjective-eo "séptico"-adjective-es
"séptico"-adjective-es "sepsa"-adjective-eo
"huffero"-noun-eo "herradura"-noun-es
"herradura"-noun-es "huffero"-noun-eo
"mortpafi"-verb-eo "fusilar"-verb-es
"fusilar"-verb-es "mortpafi"-verb-eo
"pafmortigo"-noun-eo "fusilamiento"-noun-es
"fusilamiento"-noun-es "pafmortigo"-noun-eo
"abrupte"-adverb-eo "abruptamente"-adverb-es
"abruptamente"-adverb-es "abrupte"-adverb-eo
"kore"-adverb-eo "cordialmente"-adverb-es
"cordialmente"-adverb-es "kore"-adverb-eo
"tendeno"-noun-eo "tendón"-noun-es
"tendón"-noun-es "tendeno"-noun-eo
"singularo"-noun-eo "singular"-noun-es
"singular"-noun-es "singularo"-noun-eo
"minaca"-adjective-eo "amenazante"-adjective-es
"amenazante"-adjective-es "minaca"-adjective-eo
"skianto"-noun-eo "esquiador"-noun-es
"esquiador"-noun-es "skianto"-noun-eo
"vangofrapo"-noun-eo "bofetada"-noun-es
"vangofrapo"-noun-eo "bofetón"-noun-es
"bofetada"-noun-es "vangofrapo"-noun-eo
"bofetón"-noun-es "vangofrapo"-noun-eo
"informanto"-noun-eo "confidente"-noun-es
"informanto"-noun-eo "informante"-noun-es
"confidente"-noun-es "informanto"-noun-eo
"informante"-noun-es "informanto"-noun-eo
"sudeste"-noun-es "sudoriento"-noun-eo
"ŝtatisto"-noun-eo "estadista"-noun-es
"estadista"-noun-es "ŝtatisto"-noun-eo
"stoki"-verb-eo "almacenar"-verb-es
"almacenar"-verb-es "stoki"-verb-eo
"streĉiteco"-noun-eo "tirantez"-noun-es
"tirantez"-noun-es "streĉiteco"-noun-eo
"majstra"-adjective-eo "magistral"-adjective-es
"magistral"-adjective-es "majstra"-adjective-eo
"supozitorio"-noun-eo "supositorio"-noun-es
"supositorio"-noun-es "supozitorio"-noun-eo
"pasmoso"-adjective-es "miriga"-adjective-eo
"suspektemo"-noun-eo "reticencia"-noun-es
"reticencia"-noun-es "suspektemo"-noun-eo
"palpebla"-adjective-eo "palpable"-adjective-es
"palpebla"-adjective-eo "tangible"-adjective-es
"palpable"-adjective-es "palpebla"-adjective-eo
"tangible"-adjective-es "palpebla"-adjective-eo
"streĉo"-noun-eo "agobio"-noun-es
"agobio"-noun-es "streĉo"-noun-eo
"tentaklo"-noun-eo "tentáculo"-noun-es
"tentáculo"-noun-es "tentaklo"-noun-eo
"trombozo"-noun-eo "trombosis"-noun-es
"trombosis"-noun-es "trombozo"-noun-eo
"stano"-noun-eo "estaño"-noun-es
"estaño"-noun-es "stano"-noun-eo
"inodoro"-noun-es "klozeto"-noun-eo
"latrino"-noun-eo "letrina"-noun-es
"letrina"-noun-es "latrino"-noun-eo
"turbo"-noun-eo "torno"-noun-es
"turbo"-noun-eo "trompo"-noun-es
"torno"-noun-es "turbo"-noun-eo
"trompo"-noun-es "turbo"-noun-eo
"tuŝo"-noun-eo "pincelada"-noun-es
"tuŝo"-noun-eo "toque"-noun-es
"pincelada"-noun-es "tuŝo"-noun-eo
"toque"-noun-es "tuŝo"-noun-eo
"trejnado"-noun-eo "entrenamiento"-noun-es
"entrenamiento"-noun-es "trejnado"-noun-eo
"traŭmata"-adjective-eo "traumático"-adjective-es
"traumático"-adjective-es "traŭmata"-adjective-eo
"escape"-noun-es "ellasilo"-noun-eo
"turbulado"-noun-eo "turbulencia"-noun-es
"turbulencia"-noun-es "turbulado"-noun-eo
"senokupeco"-noun-eo "ocio"-noun-es
"ocio"-noun-es "senokupeco"-noun-eo
"extraoficial"-adjective-es "neoficiala"-adjective-eo
"malmodesteco"-noun-eo "suficiencia"-noun-es
"suficiencia"-noun-es "vanto"-noun-eo
"suficiencia"-noun-es "malmodesteco"-noun-eo
"parokestro"-noun-eo "párroco"-noun-es
"párroco"-noun-es "parokestro"-noun-eo
"venkinta"-adjective-eo "victorioso"-adjective-es
"victorioso"-adjective-es "venkinta"-adjective-eo
"sovaĝeco"-noun-eo "salvajismo"-noun-es
"salvajismo"-noun-es "sovaĝeco"-noun-eo
"viskoza"-adjective-eo "viscoso"-adjective-es
"viscoso"-adjective-es "viskoza"-adjective-eo
"deadmono"-noun-eo "disuasión"-noun-es
"disuasión"-noun-es "deadmono"-noun-eo
"derroche"-noun-es "malŝparo"-noun-eo
"sorĉistino"-noun-eo "bruja"-noun-es
"bruja"-noun-es "sorĉistino"-noun-eo
"biopsio"-noun-eo "biopsia"-noun-es
"biopsia"-noun-es "biopsio"-noun-eo
"cigaredingo"-noun-eo "boquilla"-noun-es
"boquilla"-noun-es "cigaredingo"-noun-eo
"cigaredstumpo"-noun-eo "colilla"-noun-es
"colilla"-noun-es "cigaredstumpo"-noun-eo
"dentaĵo"-noun-eo "engranaje"-noun-es
"engranaje"-noun-es "dentaĵo"-noun-eo
"farm-obieno"-noun-eo "granja"-noun-es
"granja"-noun-es "farm-obieno"-noun-eo
"femurosto"-noun-eo "fémur"-noun-es
"fémur"-noun-es "femurosto"-noun-eo
"fianĉineco"-noun-eo "noviazgo"-noun-es
"noviazgo"-noun-es "fianĉineco"-noun-eo
"florpoto"-noun-eo "maceta"-noun-es
"florpoto"-noun-eo "tiesto"-noun-es
"maceta"-noun-es "florpoto"-noun-eo
"tiesto"-noun-es "florpoto"-noun-eo
"gaso-dukto"-noun-eo "gasoducto"-noun-es
"gasoducto"-noun-es "gaso-dukto"-noun-eo
"hematomo"-noun-eo "hematoma"-noun-es
"hematoma"-noun-es "hematomo"-noun-eo
"kaprino"-noun-eo "cabra"-noun-es
"cabra"-noun-es "kaprino"-noun-eo
"karoserio"-noun-eo "carrocería"-noun-es
"carrocería"-noun-es "karoserio"-noun-eo
"korbato"-noun-eo "latido"-noun-es
"latido"-noun-es "korbato"-noun-eo
"korpusklo"-noun-eo "corpúsculo"-noun-es
"corpúsculo"-noun-es "korpusklo"-noun-eo
"kukbakejo"-noun-eo "pastelería"-noun-es
"pastelería"-noun-es "kukbakejo"-noun-eo
"pastelería"-noun-es "kukvendejo"-noun-eo
"kukvendejo"-noun-eo "pastelería"-noun-es
"loĝanta"-adjective-eo "residente"-adjective-es
"residente"-adjective-es "loĝanta"-adjective-eo
"loknomo"-noun-eo "topónimo"-noun-es
"topónimo"-noun-es "loknomo"-noun-eo
"luko"-noun-eo "escotilla"-noun-es
"escotilla"-noun-es "luko"-noun-eo
"mallongeco"-noun-eo "brevedad"-noun-es
"brevedad"-noun-es "mallongeco"-noun-eo
"metalrubo"-noun-eo "chatarra"-noun-es
"chatarra"-noun-es "metalrubo"-noun-eo
"miokardio"-noun-eo "miocardio"-noun-es
"miocardio"-noun-es "miokardio"-noun-eo
"montgrimpado"-noun-eo "alpinismo"-noun-es
"alpinismo"-noun-es "montgrimpado"-noun-eo
"mukozo"-noun-eo "mucosa"-noun-es
"mucosa"-noun-es "mukozo"-noun-eo
"nafto-dukto"-noun-eo "oleoducto"-noun-es
"oleoducto"-noun-es "nafto-dukto"-noun-eo
"naskiĝejo"-noun-eo "cuna"-noun-es
"cuna"-noun-es "naskiĝejo"-noun-eo
"nefropto"-noun-eo "cigala"-noun-es
"cigala"-noun-es "nefropto"-noun-eo
"oranĝtrinkaĵo"-noun-eo "naranjada"-noun-es
"naranjada"-noun-es "oranĝtrinkaĵo"-noun-eo
"parentesco"-noun-es "parenceco"-noun-eo
"peneo"-noun-eo "langostino"-noun-es
"langostino"-noun-es "peneo"-noun-eo
"piketado"-noun-eo "escozor"-noun-es
"escozor"-noun-es "piketado"-noun-eo
"curación"-noun-es "resanigo"-noun-eo
"sanatorio"-noun-eo "sanatorio"-noun-es
"sanatorio"-noun-es "sanatorio"-noun-eo
"sinkigo"-noun-eo "hundimiento"-noun-es
"hundimiento"-noun-es "sinkigo"-noun-eo
"siropo"-noun-eo "almíbar"-noun-es
"siropo"-noun-eo "jarabe"-noun-es
"siropo"-noun-eo "sirope"-noun-es
"almíbar"-noun-es "siropo"-noun-eo
"jarabe"-noun-es "siropo"-noun-eo
"sirope"-noun-es "siropo"-noun-eo
"skabio"-noun-eo "sarna"-noun-es
"sarna"-noun-es "skabio"-noun-eo
"skribo-tablo"-noun-eo "escritorio"-noun-es
"escritorio"-noun-es "skribo-tablo"-noun-eo
"skribotablo"-noun-eo "bufete"-noun-es
"bufete"-noun-es "skribotablo"-noun-eo
"smokingo"-noun-eo "esmoquin"-noun-es
"esmoquin"-noun-es "smokingo"-noun-eo
"splendo"-noun-eo "esplendor"-noun-es
"esplendor"-noun-es "splendo"-noun-eo
"sponsorado"-noun-eo "patrocinio"-noun-es
"patrocinio"-noun-es "sponsorado"-noun-eo
"superdozo"-noun-eo "sobredosis"-noun-es
"sobredosis"-noun-es "superdozo"-noun-eo
"ŝejko"-noun-eo "jeque"-noun-es
"jeque"-noun-es "ŝejko"-noun-eo
"ŝraŭbkanelo"-noun-eo "rosca"-noun-es
"rosca"-noun-es "ŝraŭbkanelo"-noun-eo
"transistoro"-noun-eo "transistor"-noun-es
"transistor"-noun-es "transistoro"-noun-eo
"veksignalo"-noun-eo "diana"-noun-es
"diana"-noun-es "veksignalo"-noun-eo
"vito"-noun-eo "parra"-noun-es
"vito"-noun-eo "vid"-noun-es
"parra"-noun-es "vito"-noun-eo
"vid"-noun-es "vito"-noun-eo
"implicita"-adjective-eo "implícito"-adjective-es
"implícito"-adjective-es "implicita"-adjective-eo
"intera"-adjective-eo "intermedio"-adjective-es
"intermedio"-adjective-es "intera"-adjective-eo
"malestima"-adjective-eo "despectivo"-adjective-es
"malestima"-adjective-eo "peyorativo"-adjective-es
"despectivo"-adjective-es "malestima"-adjective-eo
"peyorativo"-adjective-es "malestima"-adjective-eo
"malkontinua"-adjective-eo "discontinuo"-adjective-es
"discontinuo"-adjective-es "malkontinua"-adjective-eo
"nedeca"-adjective-eo "indecente"-adjective-es
"indecente"-adjective-es "nedeca"-adjective-eo
"nekalkulebla"-adjective-eo "incalculable"-adjective-es
"incalculable"-adjective-es "nekalkulebla"-adjective-eo
"opaka"-adjective-eo "opaco"-adjective-es
"opaco"-adjective-es "opaka"-adjective-eo
"pla"-adjective-eo "complementario"-adjective-es
"complementario"-adjective-es "pla"-adjective-eo
"sekulara"-adjective-eo "mundano"-adjective-es
"sekulara"-adjective-eo "secular"-adjective-es
"mundano"-adjective-es "sekulara"-adjective-eo
"secular"-adjective-es "sekulara"-adjective-eo
"secular"-adjective-es "jarcenta"-adjective-eo
"jarcenta"-adjective-eo "secular"-adjective-es
"antaŭdetermini"-verb-eo "predeterminar"-verb-es
"predeterminar"-verb-es "antaŭdetermini"-verb-eo
"flanklasi"-verb-eo "dejar de lado"-verb-es
"flanklasi"-verb-eo "omitir"-verb-es
"dejar de lado"-verb-es "flanklasi"-verb-eo
"dejar de lado"-verb-es "flankenlasi"-verb-eo
"dejar de lado"-verb-es "flankelasi"-verb-eo
"omitir"-verb-es "flanklasi"-verb-eo
"flankenlasi"-verb-eo "dejar de lado"-verb-es
"flankelasi"-verb-eo "dejar de lado"-verb-es
"matrikuli"-verb-eo "matricular"-verb-es
"matricular"-verb-es "matrikuli"-verb-eo
"premgladi"-verb-eo "planchar"-verb-es
"planchar"-verb-es "premgladi"-verb-eo
"revolucii"-verb-eo "revolucionar"-verb-es
"revolucionar"-verb-es "revolucii"-verb-eo
"principe"-adverb-eo "por sistema"-adverb-es
"por sistema"-adverb-es "principe"-adverb-eo
"supren"-adverb-eo "hacia arriba"-adverb-es
"hacia arriba"-adverb-es "supren"-adverb-eo
"rubejo"-noun-eo "basurero"-noun-es
"rubejo"-noun-eo "vertedero"-noun-es
"basurero"-noun-es "rubejo"-noun-eo
"vertedero"-noun-es "rubejo"-noun-eo
"sorbado"-noun-eo "absorción"-noun-es
"absorción"-noun-es "sorbado"-noun-eo
"studema"-adjective-eo "estudioso"-adjective-es
"estudioso"-adjective-es "studema"-adjective-eo
"aklamo"-noun-eo "aclamación"-noun-es
"aclamación"-noun-es "aklamo"-noun-eo
"aktivismo"-noun-eo "activismo"-noun-es
"aktivismo"-noun-eo "militancia"-noun-es
"activismo"-noun-es "aktivismo"-noun-eo
"militancia"-noun-es "aktivismo"-noun-eo
"engaĝiteco"-noun-eo "alineación"-noun-es
"engaĝiteco"-noun-eo "alineamiento"-noun-es
"alineación"-noun-es "engaĝiteco"-noun-eo
"alineación"-noun-es "postenigo"-noun-eo
"alineamiento"-noun-es "engaĝiteco"-noun-eo
"postenigo"-noun-eo "alineación"-noun-es
"agrikulturisto"-noun-eo "agricultor"-noun-es
"agricultor"-noun-es "agrikulturisto"-noun-eo
"agricultor"-noun-es "terkulturisto"-noun-eo
"terkulturisto"-noun-eo "agricultor"-noun-es
"fluglinio"-noun-eo "aerolínea"-noun-es
"aerolínea"-noun-es "fluglinio"-noun-eo
"alkemiisto"-noun-eo "alquimista"-noun-es
"alquimista"-noun-es "alkemiisto"-noun-eo
"alquimista"-noun-es "alĥemiisto"-noun-eo
"alĥemiisto"-noun-eo "alquimista"-noun-es
