"10a"-adjective-eo "Xème"-adjective-fr
"kunligo"-noun-eo "composition"-noun-fr
"kunloĝado"-noun-eo "cohabitation"-noun-fr
"kunloĝi"-verb-eo "cohabiter"-verb-fr
"kunmanĝanto"-noun-eo "commensal"-noun-fr
"kunmetanto"-noun-eo "assembleur"-noun-fr
"kunmezurebla"-adjective-eo "commensurable"-adjective-fr
"kunmezureble"-adverb-eo "commensurablement"-adverb-fr
"kunnaskita"-adjective-eo "inné"-adjective-fr
"kunokazeco"-noun-eo "coïncidence"-noun-fr
"kunordiga"-adjective-eo "coordinateur"-adjective-fr
"kunordigado"-noun-eo "coordination"-noun-fr
"kunordiganto"-noun-eo "coordinateur"-noun-fr
"kunordigilo"-noun-eo "conjonction de coordination"-noun-fr
"kunordigo"-noun-eo "coordination"-noun-fr
"kunparolanto"-noun-eo "interlocuteur"-noun-fr
"kunpiloto"-noun-eo "copilote"-noun-fr
"kunportado"-noun-eo "apport"-noun-fr
"kunportaĵo"-noun-eo "apport"-noun-fr
"kunporto"-noun-eo "apport"-noun-fr
"kunposedaĵo"-noun-eo "copropriété"-noun-fr
"kunposedanto"-noun-eo "copropriétaire"-noun-fr
"kunprema"-adjective-eo "compresseur"-adjective-fr
"kunpremado"-noun-eo "compression"-noun-fr
"kunpremilo"-noun-eo "compresseur"-noun-fr
"kunpremo"-noun-eo "compression"-noun-fr
"kunprezidanteco"-noun-eo "coprésidence"-noun-fr
"kunprezidanto"-noun-eo "coprésident"-noun-fr
"kunprezidenta"-adjective-eo "coprésidentiel"-adjective-fr
"kunprezidento"-noun-eo "coprésident"-noun-fr
"kunprinco"-noun-eo "coprince"-noun-fr
"kunproduktado"-noun-eo "coproduction"-noun-fr
"kunproduktaĵo"-noun-eo "coproduction"-noun-fr
"kunproprietaĵo"-noun-eo "copropriété"-noun-fr
"kunproprieto"-noun-eo "copropriété"-noun-fr
"kunrimi"-verb-eo "rimer"-verb-fr
"kunrulanta"-noun-eo "concurrent"-noun-fr
"kunsenco"-noun-eo "connotation"-noun-fr
"kunsendaĵo"-noun-eo "fichier joint"-noun-fr
"kunsendaĵo"-noun-eo "pièce jointe"-noun-fr
"kunsendi"-verb-eo "joindre"-verb-fr
"kunsentemo"-noun-eo "empathie"-noun-fr
"kunsenti"-verb-eo "partager les sentiments"-verb-fr
"kunsenti"-verb-eo "ressentir"-verb-fr
"kunsento"-noun-eo "empathie"-noun-fr
"kunsento"-noun-eo "sympathie"-noun-fr
"kunsidi"-verb-eo "tenir séance"-verb-fr
"kunsidi"-verb-eo "réunir"-verb-fr
"kunsido"-noun-eo "réunion"-noun-fr
"kunsido"-noun-eo "séance"-noun-fr
"kunsido"-noun-eo "session"-noun-fr
"kunsuvereneco"-noun-eo "condominium"-noun-fr
"kunteksto"-noun-eo "contexte"-noun-fr
"kunteni"-verb-eo "maintenir ensemble"-verb-fr
"kuntiri"-verb-eo "contracter"-verb-fr
"kuntiriĝo"-noun-eo "contraction"-noun-fr
"kuntiro"-noun-eo "application contractante"-noun-fr
"kuntiro"-noun-eo "contration"-noun-fr
"kuntiro"-noun-eo "rétraction"-noun-fr
"kuntiro"-noun-eo "contraction"-noun-fr
"kuntordi"-verb-eo "tordre ensemble"-verb-fr
"kuntordi"-verb-eo "tresser"-verb-fr
"kunulo"-noun-eo "compagne"-noun-fr
"kunulo"-noun-eo "compagnon"-noun-fr
"kunuzi"-verb-eo "partager"-verb-fr
"kunvarianco"-noun-eo "covariance"-noun-fr
"kunveno"-noun-eo "réunion"-noun-fr
"kunveno"-noun-eo "assemblée"-noun-fr
"kunveno"-noun-eo "rassemblement"-noun-fr
"kunvibra kordo"-noun-eo "corde sympathique"-noun-fr
"kunvivado"-noun-eo "cohabitation"-noun-fr
"kunvivanto"-noun-eo "compagnon"-noun-fr
"kunvojaĝi"-verb-eo "accompagner"-verb-fr
"kunvojaĝi"-verb-eo "suivre"-verb-fr
"kupeo"-noun-eo "coupé"-noun-fr
"kupeo"-noun-eo "compartiment"-noun-fr
"kupleto"-noun-eo "couplet"-noun-fr
"kupli"-verb-eo "coupler"-verb-fr
"kuplo"-noun-eo "couplage"-noun-fr
"kupo"-noun-eo "ventouse"-noun-fr
"kupolo"-noun-eo "coupole"-noun-fr
"kupolo"-noun-eo "dôme"-noun-fr
"kupono"-noun-eo "bon"-noun-fr
"kupono"-noun-eo "coupon"-noun-fr
"kuprepoko"-noun-eo "âge du cuivre"-noun-fr
"kupr-epoko"-noun-eo "âge du cuivre"-noun-fr
"kupro"-noun-eo "cuivre"-noun-fr
"kuraca"-adjective-eo "médicinal"-adjective-fr
"kuraca"-adjective-eo "thérapeutique"-adjective-fr
"kuraca"-adjective-eo "soignant"-adjective-fr
"kuracado"-noun-eo "traitement"-noun-fr
"kuracarto"-noun-eo "thérapeutique"-noun-fr
"kuracbanejo"-noun-eo "station thermale"-noun-fr
"kurace"-adverb-eo "thérapeutiquement"-adverb-fr
"kuracejo"-noun-eo "cabinet médical"-noun-fr
"kuracejo"-noun-eo "lieu de soins"-noun-fr
"kuracilo"-noun-eo "remède"-noun-fr
"kuracisto"-noun-eo "médecin"-noun-fr
"kuracisto"-noun-eo "docteur"-noun-fr
"kuraĝa"-adjective-eo "brave"-adjective-fr
"kuraĝa"-adjective-eo "courageux"-adjective-fr
"kuraĝa"-adjective-eo "valeureux"-adjective-fr
"kuraĝe"-adverb-eo "courageusement"-adverb-fr
"kuraĝe"-adverb-eo "valeureusement"-adverb-fr
"kuraĝiga"-adjective-eo "encourageant"-adjective-fr
"kuraĝigo"-noun-eo "encouragement"-noun-fr
"kuraĝigo"-noun-eo "animation"-noun-fr
"kuraĝo"-noun-eo "vaillance"-noun-fr
"kuranta"-adjective-eo "en cours"-adjective-fr
"kuratoreco"-noun-eo "curatelle"-noun-fr
"kuratoreco"-noun-eo "tutelle"-noun-fr
"kuratoro"-noun-eo "curateur"-noun-fr
"kuratoro"-noun-eo "tuteur"-noun-fr
"kurba"-adjective-eo "courbe"-adjective-fr
"kurbeco"-noun-eo "courbure"-noun-fr
"kurbecocentro"-noun-eo "centre de courbure"-noun-fr
"kurbecocirklo"-noun-eo "cercle osculateur"-noun-fr
"kurbecocirklo"-noun-eo "cercle de courbure"-noun-fr
"kurbecoradiuso"-noun-eo "rayon de courbure"-noun-fr
"kurbecradiuso"-noun-eo "rayon de courbure"-noun-fr
"kurbiĝo"-noun-eo "courbure"-noun-fr
"kurbo"-noun-eo "courbe"-noun-fr
"kurĉaso"-noun-eo "chasse à courre"-noun-fr
"kurda"-adjective-eo "kurde"-adjective-fr
"Kurdio"-properNoun-eo "Kurdistan"-properNoun-fr
"kurdo"-noun-eo "Kurde"-noun-fr
"kurentintenso"-noun-eo "courant"-noun-fr
"kurento"-noun-eo "courant"-noun-fr
"kuriero"-noun-eo "courrier"-noun-fr
"kuriero"-noun-eo "coursier"-noun-fr
"kuriero"-noun-eo "messager"-noun-fr
"kuriero"-noun-eo "fou"-noun-fr
"kurio"-noun-eo "curie"-noun-fr
"kurioza"-adjective-eo "curieux"-adjective-fr
"kuriozaĵo"-noun-eo "curiosité"-noun-fr
"kurioze"-adverb-eo "curieusement"-adverb-fr
"kuristo"-noun-eo "coureur"-noun-fr
"kuriumo"-noun-eo "curium"-noun-fr
"kurkulio"-noun-eo "charançon"-noun-fr
"kurkumo"-noun-eo "curcuma"-noun-fr
"kuro"-noun-eo "course"-noun-fr
"kuro"-noun-eo "carrière"-noun-fr
"kuro"-noun-eo "cours"-noun-fr
"kursano"-noun-eo "élève"-noun-fr
"kursilo"-noun-eo "routeur"-noun-fr
"kurso"-noun-eo "cours"-noun-fr
"kurso"-noun-eo "route"-noun-fr
"kurso"-noun-eo "trajet"-noun-fr
"kursoro"-noun-eo "curseur"-noun-fr
"kurtaĝo"-noun-eo "courtage"-noun-fr
"kurtcirkvitado"-noun-eo "court-circuitage"-noun-fr
"kurtcirkviti"-verb-eo "court-circuiter"-verb-fr
"kurtcirkvito"-noun-eo "court-circuit"-noun-fr
"kurteno"-noun-eo "courtine"-noun-fr
"kurteno"-noun-eo "rideau"-noun-fr
"kurzo"-noun-eo "taux de change"-noun-fr
"kurzo"-noun-eo "cotisation"-noun-fr
"kurzo"-noun-eo "cours"-noun-fr
"kuŝejo"-noun-eo "couchette"-noun-fr
"kuŝejo"-noun-eo "gisement"-noun-fr
"kuŝejo"-noun-eo "litière"-noun-fr
"kuŝejo"-noun-eo "couche"-noun-fr
"kuŝejo"-noun-eo "lit"-noun-fr
"kuseneto"-noun-eo "tampon"-noun-fr
"kuseno"-noun-eo "coussin"-noun-fr
"kusensako"-noun-eo "taie"-noun-fr
"kusentegilo"-noun-eo "taie"-noun-fr
"kusentego"-noun-eo "taie"-noun-fr
"kuskuso"-noun-eo "couscous"-noun-fr
"kuspi"-verb-eo "aller à rebrousse-poil"-verb-fr
"kuspi"-verb-eo "retrousser"-verb-fr
"kuŝujo"-noun-eo "lit"-noun-fr
"kutima"-adjective-eo "habituel"-adjective-fr
"kutime"-adverb-eo "habituellement"-adverb-fr
"kutime"-adverb-eo "régulièrement"-adverb-fr
"kutimo"-noun-eo "coutume"-noun-fr
"kutimo"-noun-eo "habitude"-noun-fr
"kutimo"-noun-eo "mœurs"-noun-fr
"kutro"-noun-eo "cotre"-noun-fr
"Kuvajto"-properNoun-eo "Koweït"-properNoun-fr
"kuveto"-noun-eo "cuvette"-noun-fr
"kuvo"-noun-eo "baquet"-noun-fr
"kuvo"-noun-eo "cuve"-noun-fr
"kuzo"-noun-eo "cousin"-noun-fr
"kvadranto"-noun-eo "quadrant"-noun-fr
"kvadrata"-adjective-eo "carré"-adjective-fr
"kvadrata"-adjective-eo "quadratique"-adjective-fr
"kvadrata metro"-noun-eo "mètre carré"-noun-fr
"kvadrata velo"-noun-eo "voile carrée"-noun-fr
"kvadrate"-adverb-eo "quadratiquement"-adverb-fr
"kvadrategala"-adjective-eo "idempotent"-adjective-fr
"kvadrati"-verb-eo "quadriller"-verb-fr
"kvadratita"-adjective-eo "à carreaux"-adjective-fr
"kvadrato"-noun-eo "quadrillage"-noun-fr
"kvadrato"-noun-eo "carré"-noun-fr
"kvadratumi"-verb-eo "quadriller"-verb-fr
"kvadraturo"-noun-eo "quadrature"-noun-fr
"kvadrigo"-noun-eo "quadrige"-noun-fr
"kvadriko"-noun-eo "quadrique"-noun-fr
"kvadrilo"-noun-eo "quadrille"-noun-fr
"kvakera"-adjective-eo "quakerien"-adjective-fr
"kvakera"-adjective-eo "quaker"-adjective-fr
"kvakero"-noun-eo "quaker"-noun-fr
"kvaki"-verb-eo "coasser"-verb-fr
"kvaki"-verb-eo "cancaner"-verb-fr
"kvaliado"-noun-eo "qualification"-noun-fr
"kvaliebla"-adjective-eo "qualifiable"-adjective-fr
"kvalieble"-adverb-eo "qualifiablement"-adverb-fr
"kvalifi"-verb-eo "qualifier"-verb-fr
"kvalifikado"-noun-eo "qualification"-noun-fr
"kvalifikebla"-adjective-eo "qualifiable"-adjective-fr
"kvalifikeble"-adverb-eo "qualifiablement"-adverb-fr
"kvalifiki"-verb-eo "qualifier"-verb-fr
"kvalifikita"-adjective-eo "qualifié"-adjective-fr
"kvalifiko"-noun-eo "qualification"-noun-fr
"kvalio"-noun-eo "qualification"-noun-fr
"kvalita"-adjective-eo "qualificatif"-adjective-fr
"kvalite"-adverb-eo "qualificativement"-adverb-fr
"kvalito"-noun-eo "qualité"-noun-fr
"kvanta"-adjective-eo "quanficatif"-adjective-fr
"kvanta"-adjective-eo "quantificatif"-adjective-fr
"kvanta"-adjective-eo "quantitatif"-adjective-fr
"kvante"-adverb-eo "quanficativement"-adverb-fr
"kvante"-adverb-eo "quantificativement"-adverb-fr
"kvante"-adverb-eo "quantitativement"-adverb-fr
"kvanteca"-adjective-eo "quantitatif"-adjective-fr
"kvantece"-adverb-eo "quantitativement"-adverb-fr
"kvantigebla"-adjective-eo "quantifiable"-adjective-fr
"kvantigeble"-adverb-eo "quantifiablement"-adverb-fr
"kvantigilo"-noun-eo "quantificateur"-noun-fr
"kvantigo"-noun-eo "quantification"-noun-fr
"kvantizanto"-noun-eo "quantificateur"-noun-fr
"kvanto"-noun-eo "quantité"-noun-fr
"kvantoro"-noun-eo "quantificateur"-noun-fr
"kvantummeĥaniko"-noun-eo "mécanique quantique"-noun-fr
"kvantumo"-noun-eo "quantum"-noun-fr
"kvara"-adjective-eo "quatrième"-adjective-fr
"kvar"-numeral-eo "quatre"-numeral-fr
"kvarangula"-adjective-eo "quadrangulaire"-adjective-fr
"kvaranteno"-noun-eo "quarantaine"-noun-fr
"kvarcent"-numeral-eo "quatre cents"-numeral-fr
"kvardeka"-adjective-eo "quarantième"-adjective-fr
"kvardek"-numeral-eo "quarante"-numeral-fr
"kvardek du"-numeral-eo "quarante-deux"-numeral-fr
"kvardek kvar"-numeral-eo "quarante-quatre"-numeral-fr
"kvardek kvin"-numeral-eo "quarante-cinq"-numeral-fr
"kvardek naŭ"-numeral-eo "quarante-neuf"-numeral-fr
"kvardek ok"-numeral-eo "quarante-huit"-numeral-fr
"kvardek sep"-numeral-eo "quarante-sept"-numeral-fr
"kvardek ses"-numeral-eo "quarante-six"-numeral-fr
"kvardek tri"-numeral-eo "quarante-trois"-numeral-fr
"kvardek unu"-numeral-eo "quarante-et-un"-numeral-fr
"kvardekjara"-adjective-eo "quadragénaire"-adjective-fr
"kvardekjarulo"-noun-eo "quadragénaire"-noun-fr
"kvardeko"-noun-eo "quarantaine"-noun-fr
"kvare"-adverb-eo "quatrièmement"-adverb-fr
"kvaredro"-noun-eo "tétraèdre"-noun-fr
"kvarko"-noun-eo "quark"-noun-fr
"kvarlatero"-noun-eo "quadrilatère"-noun-fr
"kvarlingva"-adjective-eo "quatrilingue"-adjective-fr
"kvaronjara"-adjective-eo "trimestriel"-adjective-fr
"kvaronjare"-adverb-eo "trimestriellement"-adverb-fr
"kvarono"-noun-eo "quart"-noun-fr
"kvaropo"-noun-eo "quartette"-noun-fr
"kvarpiedulo"-noun-eo "quadrupède"-noun-fr
"kvartalo"-noun-eo "quartier"-noun-fr
"kvarteto"-noun-eo "quartette"-noun-fr
"kvarteto"-noun-eo "quatuor"-noun-fr
"kvarto"-noun-eo "quarte"-noun-fr
"kvasto"-noun-eo "gland"-noun-fr
"kvaternara"-adjective-eo "quaternaire"-adjective-fr
"kvaternaro"-noun-eo "quaternaire"-noun-fr
"kvazaro"-noun-eo "quasar"-noun-fr
"kvazaŭa"-adjective-eo "prétendu"-adjective-fr
"kvazaŭa"-adjective-eo "une sorte de"-adjective-fr
"kvazaŭ"-preposition-eo "en guise de"-preposition-fr
"kvazaŭdiri"-verb-eo "insinuer"-verb-fr
"kvazaŭdiri"-verb-eo "laisser entendre"-verb-fr
"kvazaŭdiri"-verb-eo "suggérer"-verb-fr
"kvazaŭe"-adverb-eo "quasiment"-adverb-fr
"kvazaŭkompakta"-adjective-eo "quasi-compact"-adjective-fr
"kvazaŭvokalo"-noun-eo "semi-voyelle"-noun-fr
"kvereli"-verb-eo "matcher"-verb-fr
"kvereli"-verb-eo "quereller"-verb-fr
"kvereli"-verb-eo "disputer"-verb-fr
"kverelo"-noun-eo "altercation"-noun-fr
"kverelo"-noun-eo "complainte"-noun-fr
"kverelo"-noun-eo "querelle"-noun-fr
"kverko"-noun-eo "chêne"-noun-fr
"kverko"-noun-eo "rouvre"-noun-fr
"kverstango"-noun-eo "longeron"-noun-fr
"kvestaĵo"-noun-eo "don"-noun-fr
"kvestaĵo"-noun-eo "offrande"-noun-fr
"kvestanto"-noun-eo "quêteur"-noun-fr
"kvesti"-verb-eo "quêter"-verb-fr
"kvesto"-noun-eo "quête"-noun-fr
"kvieta"-adjective-eo "paisible"-adjective-fr
"kvieta"-adjective-eo "calme"-adjective-fr
"kviete"-adverb-eo "paisiblement"-adverb-fr
"kviete"-adverb-eo "calmement"-adverb-fr
"kvietismo"-noun-eo "quiétisme"-noun-fr
"kvieto"-noun-eo "calme"-noun-fr
"kviki"-verb-eo "couiner"-verb-fr
"kvina"-adjective-eo "cinquième"-adjective-fr
"kvina"-adjective-eo "quint"-adjective-fr
"kvin"-numeral-eo "cinq"-numeral-fr
"kvincent"-numeral-eo "cinq cents"-numeral-fr
"kvindeka"-adjective-eo "cinquantième"-adjective-fr
"kvindek"-numeral-eo "cinquante"-numeral-fr
"kvindek du"-numeral-eo "cinquante-deux"-numeral-fr
"kvindek kvar"-numeral-eo "cinquante-quatre"-numeral-fr
"kvindek kvin"-numeral-eo "cinquante-cinq"-numeral-fr
"kvindek naŭ"-numeral-eo "cinquante-neuf"-numeral-fr
"kvindek ok"-numeral-eo "cinquante-huit"-numeral-fr
"kvindek sep"-numeral-eo "cinquante-sept"-numeral-fr
"kvindek ses"-numeral-eo "cinquante-six"-numeral-fr
"kvindek tri"-numeral-eo "cinquante-trois"-numeral-fr
"kvindek unu"-numeral-eo "cinquante-et-un"-numeral-fr
"kvindekjara"-adjective-eo "quinquagénaire"-adjective-fr
"kvindekjarulo"-noun-eo "quinquagénaire"-noun-fr
"kvindeko"-noun-eo "cinquantaine"-noun-fr
"kvine"-adverb-eo "cinquièmement"-adverb-fr
"kvinono"-noun-eo "cinquième"-noun-fr
"kvinono"-noun-eo "quint"-noun-fr
"kvinoo"-noun-eo "quinoa"-noun-fr
"kvinopo"-noun-eo "quintette"-noun-fr
"kvintalo"-noun-eo "quintal"-noun-fr
"kvintesenco"-noun-eo "quintessence"-noun-fr
"kvinteto"-noun-eo "quintette"-noun-fr
"kvinto"-noun-eo "quinte"-noun-fr
"kvinto"-noun-eo "quint"-noun-fr
"kvita"-adjective-eo "libéré"-adjective-fr
"kvita"-adjective-eo "quitte"-adjective-fr
"kvitanco"-noun-eo "justificatif"-noun-fr
"kvitanco"-noun-eo "quittance"-noun-fr
"kvitanco"-noun-eo "reçu"-noun-fr
"kviviti"-verb-eo "pépier"-verb-fr
"kvizo"-noun-eo "quiz"-noun-fr
"kvizo"-noun-eo "questionnaire"-noun-fr
"kvocienta aro"-noun-eo "ensemble quotient"-noun-fr
"kvocienta frakcio"-noun-eo "fraction ordinaire"-noun-fr
"kvocienta grupo"-noun-eo "groupe quotient"-noun-fr
"kvocienta ringo"-noun-eo "anneau quotient"-noun-fr
"kvociento"-noun-eo "quotient"-noun-fr
"kvociento"-noun-eo "raison"-noun-fr
"kvociento"-noun-eo "rapport"-noun-fr
"kvociento"-noun-eo "ratio"-noun-fr
"kvodlibeto"-noun-eo "pot-pourri"-noun-fr
"kvorumo"-noun-eo "quorum"-noun-fr
"kvoto"-noun-eo "quota"-noun-fr
"kW"-noun-eo "kW"-noun-fr
"la"-adjective-eo "la"-adjective-fr
"la"-determiner-eo "le"-determiner-fr
"l"-noun-eo "l"-noun-fr
"L"-numeral-eo "L"-numeral-fr
"labio"-noun-eo "corolle labiée"-noun-fr
"labirinto"-noun-eo "labyrinthe"-noun-fr
"labora"-adjective-eo "ouvrable"-adjective-fr
"laborabelo"-noun-eo "ouvrière"-noun-fr
"laborakiri"-verb-eo "gagner"-verb-fr
"laborantaro"-noun-eo "effectif"-noun-fr
"laborantaro"-noun-eo "personnel"-noun-fr
"laborantaro"-noun-eo "employé"-noun-fr
"laboranto"-noun-eo "employé"-noun-fr
"laboranto"-noun-eo "travailleur"-noun-fr
"laboratorio"-noun-eo "laboratoire"-noun-fr
"labordaŭro"-noun-eo "journée"-noun-fr
"labordonanto"-noun-eo "employeur"-noun-fr
"labordonanto"-noun-eo "patron"-noun-fr
"laborema"-adjective-eo "laborieux"-adjective-fr
"laborema"-adjective-eo "travailleur"-adjective-fr
"laboreme"-adverb-eo "laborieusement"-adverb-fr
"laborestro"-noun-eo "chef d'atelier"-noun-fr
"laborestro"-noun-eo "chef d'équipe"-noun-fr
"laborisma"-adjective-eo "ouvrier"-adjective-fr
"laborisma"-adjective-eo "travailliste"-adjective-fr
"laborista"-adjective-eo "ouvrier"-adjective-fr
"laboristo"-noun-eo "ouvrier"-noun-fr
"laboristo"-noun-eo "travailleur"-noun-fr
"laborkapabla"-adjective-eo "apte au travail"-adjective-fr
"laborkonflikto"-noun-eo "conflit collectif"-noun-fr
"laborkonflikto"-noun-eo "conflit social"-noun-fr
"laborloko"-noun-eo "lieu de travail"-noun-fr
"labormastraro"-noun-eo "patronat"-noun-fr
"labormerkato"-noun-eo "marché du travail"-noun-fr
"laboro"-noun-eo "ouvrage"-noun-fr
"laboro"-noun-eo "travail"-noun-fr
"laboro"-noun-eo "emploi"-noun-fr
"laboro"-noun-eo "job"-noun-fr
"laboro"-noun-eo "labeur"-noun-fr
"laboro-junularo"-noun-eo "emploi-jeune"-noun-fr
"laborpartiano"-noun-eo "travailliste"-noun-fr
"laborpetanto"-noun-eo "demandeur d'emploi"-noun-fr
"laborpropono"-noun-eo "offre d'emploi"-noun-fr
"labortablo"-noun-eo "bureau"-noun-fr
"labortablo"-noun-eo "établi"-noun-fr
"labortago"-noun-eo "jour ouvrable"-noun-fr
"laborulo"-noun-eo "ouvrier"-noun-fr
"laborulo"-noun-eo "travailleur"-noun-fr
"laborvesto"-noun-eo "vêtement de travail"-noun-fr
"Labradoro"-properNoun-eo "Labradoro"-properNoun-fr
"la tuta"-determiner-eo "tout le"-determiner-fr
"laburno"-noun-eo "cytise"-noun-fr
"la virgulino Maria"-properNoun-eo "la vierge Marie"-properNoun-fr
"laca"-adjective-eo "fatigué"-adjective-fr
"La Celle-Saint-Cloud"-properNoun-eo "La Celle-Saint-Cloud"-properNoun-fr
"lacerto"-noun-eo "lézard"-noun-fr
"La Chaux-de-Fonds"-properNoun-eo "La Chaux-de-Fonds"-properNoun-fr
"La Ciotat"-properNoun-eo "La Ciotat"-properNoun-fr
"laĉo"-noun-eo "lacet"-noun-fr
"La Courneuve"-properNoun-eo "La Courneuve"-properNoun-fr
"Lada"-properNoun-eo "Lada"-properNoun-fr
"lado"-noun-eo "tôle"-noun-fr
"ladskatolo"-noun-eo "boite de conserve"-noun-fr
"ladskatolo"-noun-eo "boîte de conserve"-noun-fr
"ladurbo"-noun-eo "bidonville"-noun-fr
"Lafarge"-properNoun-eo "Lafarge"-properNoun-fr
"lafo"-noun-eo "lave"-noun-fr
"La Garde"-properNoun-eo "La Garde"-properNoun-fr
"La Garenne-Colombes"-properNoun-eo "La Garenne-Colombes"-properNoun-fr
"lageto"-noun-eo "étang"-noun-fr
"lageto"-noun-eo "lagune"-noun-fr
"Lagny-sur-Marne"-properNoun-eo "Lagny-sur-Marne"-properNoun-fr
"lago"-noun-eo "lac"-noun-fr
"lago"-noun-eo "loch"-noun-fr
"lagopo"-noun-eo "lagopède"-noun-fr
"laguno"-noun-eo "lagon"-noun-fr
"laguno"-noun-eo "lagune"-noun-fr
"laika"-adjective-eo "béotien"-adjective-fr
"laika"-adjective-eo "laïque"-adjective-fr
"laika"-adjective-eo "laïc"-adjective-fr
"laika"-adjective-eo "lai"-adjective-fr
"laiko"-noun-eo "béotien"-noun-fr
"laiko"-noun-eo "ignare"-noun-fr
"laiko"-noun-eo "laïque"-noun-fr
"laiko"-noun-eo "laïc"-noun-fr
"laiko"-noun-eo "lai"-noun-fr
"laikeco"-noun-eo "laïcité"-noun-fr
"lakeo"-noun-eo "laquais"-noun-fr
"lakmusa papero"-noun-eo "papier de tournesol"-noun-fr
"lakmuso"-noun-eo "papier de tournesol"-noun-fr
"lakmuso"-noun-eo "teinture de tournesol"-noun-fr
"lako"-noun-eo "laque"-noun-fr
"lako"-noun-eo "vernis"-noun-fr
"lakona"-adjective-eo "laconique"-adjective-fr
"lakone"-adverb-eo "laconiquement"-adverb-fr
"laksi"-verb-eo "avoir la diarrhée"-verb-fr
"laksigilo"-noun-eo "purge"-noun-fr
"laksigo"-noun-eo "purge"-noun-fr
"lakso"-noun-eo "diarrhée"-noun-fr
"lakta"-adjective-eo "laitier"-adjective-fr
"Lakta Vojo"-properNoun-eo "Voie Lactée"-properNoun-fr
"laktisto"-noun-eo "laitier"-noun-fr
"lakto"-noun-eo "lait"-noun-fr
"laktofrato"-noun-eo "frère de lait"-noun-fr
"laktolo"-noun-eo "toile cirée"-noun-fr
"laktosukero"-noun-eo "lactose"-noun-fr
"Laktovojo"-properNoun-eo "Voie Lactée"-properNoun-fr
"laktozo"-noun-eo "lactose"-noun-fr
"laktuko"-noun-eo "laitue"-noun-fr
"lakuno"-noun-eo "lacune"-noun-fr
"La Louvière"-properNoun-eo "La Louvière"-properNoun-fr
"lama"-adjective-eo "boiteux"-adjective-fr
"lama"-adjective-eo "éclopé"-adjective-fr
"La Madeleine"-properNoun-eo "La Madeleine"-properNoun-fr
"lamao"-noun-eo "lama"-noun-fr
"lambastono"-noun-eo "béquille"-noun-fr
"Lambersart"-properNoun-eo "Lambersart"-properNoun-fr
"lambliozo"-noun-eo "fièvre du castor"-noun-fr
"lambliozo"-noun-eo "Giardia lamblia"-noun-fr
"lambliozo"-noun-eo "giardiase"-noun-fr
"lambliozo"-noun-eo "lamblia intestinalis"-noun-fr
"lambliozo"-noun-eo "lambliase"-noun-fr
"lame"-adverb-eo "boiteusement"-adverb-fr
"lamelibranko"-noun-eo "lamellibranche"-noun-fr
"lamelikorno"-noun-eo "lamellicorne"-noun-fr
"lamenfungo"-noun-eo "agaric"-noun-fr
"lamenti"-verb-eo "déplorer"-verb-fr
"lamenti"-verb-eo "geindre"-verb-fr
"lamenti"-verb-eo "lamenter"-verb-fr
"lamenti"-verb-eo "gémir"-verb-fr
"lamenti"-verb-eo "plaindre"-verb-fr
"lamenti"-verb-eo "regretter"-verb-fr
"Lamentin"-properNoun-eo "Lamentin"-properNoun-fr
"lamento"-noun-eo "lamentation"-noun-fr
"lamiaco"-noun-eo "lamiacée"-noun-fr
"lamo"-noun-eo "lama"-noun-fr
"lampingo"-noun-eo "support de lampe"-noun-fr
"lampingo"-noun-eo "chandelier"-noun-fr
"lampiro"-noun-eo "vers luisant"-noun-fr
"lampo"-noun-eo "lampe"-noun-fr
"lampo"-noun-eo "lumière"-noun-fr
"lamulo"-noun-eo "boiteux"-noun-fr
"lanceto"-noun-eo "lancette"-noun-fr
"lanco"-noun-eo "hampe"-noun-fr
"lanco"-noun-eo "lance"-noun-fr
"lanĉo"-noun-eo "lancement"-noun-fr
"landano"-noun-eo "habitant"-noun-fr
"Landen"-properNoun-eo "Landen"-properNoun-fr
"Landes"-properNoun-eo "Landes"-properNoun-fr
"Landesbank Baden-Württemberg"-properNoun-eo "Landesbank Baden-Württemberg"-properNoun-fr
"landestro"-noun-eo "gouverneur"-noun-fr
"landestro"-noun-eo "seigneur"-noun-fr
"landgrafo"-noun-eo "landgrave"-noun-fr
"landlima"-adjective-eo "frontalier"-adjective-fr
"landlimo"-noun-eo "frontière"-noun-fr
"lando"-noun-eo "pays"-noun-fr
"landskneĥto"-noun-eo "lansquenet"-noun-fr
"Lanester"-properNoun-eo "Lanester"-properNoun-fr
"langeto"-noun-eo "languette"-noun-fr
"langeto"-noun-eo "onglet"-noun-fr
"Langley"-properNoun-eo "Langley"-properNoun-fr
"lango"-noun-eo "langue"-noun-fr
"langrompilo"-noun-eo "virelangue"-noun-fr
"langtrinki"-verb-eo "laper"-verb-fr
"langusto"-noun-eo "langouste"-noun-fr
"langvedoka"-adjective-eo "languedocien"-adjective-fr
"langvedokano"-noun-eo "Languedocien"-noun-fr
"Langvedoko"-properNoun-eo "Languedoc"-properNoun-fr
"Langvedoko-Rusiljono"-properNoun-eo "Languedoc-Roussillon"-properNoun-fr
"langvori"-verb-eo "languir"-verb-fr
"langvoro"-noun-eo "alanguissement"-noun-fr
"langvoro"-noun-eo "langueur"-noun-fr
"lano"-noun-eo "laine"-noun-fr
"lantano"-noun-eo "lanthane"-noun-fr
