"1a"-numeral-eo "1st"-numeral-en
"ŝtupo"-noun-eo "stair"-noun-en
"ŝtupo"-noun-eo "terracing"-noun-en
"stuporo"-noun-eo "daze"-noun-en
"sturgo"-noun-eo "sturgeon"-noun-en
"sturmi"-verb-eo "board"-verb-en
"sturmi"-verb-eo "storm"-verb-en
"sturmo"-noun-eo "raid"-noun-en
"suba"-adjective-eo "subsidiary"-adjective-en
"suba"-adjective-eo "subordinate"-adjective-en
"sub"-adverb-eo "below"-adverb-en
"sub"-preposition-eo "under"-preposition-en
"sub"-preposition-eo "below"-preposition-en
"sub"-preposition-eo "beneath"-preposition-en
"sub"-preposition-eo "underneath"-preposition-en
"subaĉetebla"-adjective-eo "venal"-adjective-en
"subalterna"-adjective-eo "junior"-adjective-en
"subĉemizo"-noun-eo "singlet"-noun-en
"sube"-adverb-eo "down below"-adverb-en
"sube"-adverb-eo "below"-adverb-en
"sube"-adverb-eo "downstairs"-adverb-en
"sube"-adverb-eo "downward"-adverb-en
"sube"-adverb-eo "beneath"-adverb-en
"subevoluinta"-adjective-eo "underdeveloped"-adjective-en
"subevoluo"-noun-eo "delay"-noun-en
"subgrundo"-noun-eo "subsoil"-noun-en
"subgrupo"-noun-eo "subgroup"-noun-en
"subgrupo"-noun-eo "subset"-noun-en
"subita"-adjective-eo "sudden"-adjective-en
"subita"-adjective-eo "overnight"-adjective-en
"subite"-adverb-eo "sharply"-adverb-en
"subite"-adverb-eo "overnight"-adverb-en
"subite"-adverb-eo "suddenly"-adverb-en
"subjektiva"-adjective-eo "subjective"-adjective-en
"subjekto"-noun-eo "subject"-noun-en
"subkonscio"-noun-eo "subconsciousness"-noun-en
"subkontraktado"-noun-eo "outsourcing"-noun-en
"subkontraktado"-noun-eo "subcontracting"-noun-en
"subkontraktisto"-noun-eo "subcontractor"-noun-en
"sublima"-adjective-eo "sublime"-adjective-en
"submara"-adjective-eo "underwater"-adjective-en
"submara"-adjective-eo "submarine"-adjective-en
"submarŝipo"-noun-eo "submarine"-noun-en
"submetiĝo"-noun-eo "submission"-noun-en
"submeto"-noun-eo "exposure"-noun-en
"subprema"-adjective-eo "oppressive"-adjective-en
"subprema"-adjective-eo "repressive"-adjective-en
"subpremo"-noun-eo "repression"-noun-en
"subpremo"-noun-eo "crackdown"-noun-en
"subpremo"-noun-eo "oppression"-noun-en
"subsistemo"-noun-eo "subsystem"-noun-en
"subskribinto"-noun-eo "signatory"-noun-en
"subskribo"-noun-eo "signature"-noun-en
"subskribo"-noun-eo "signing"-noun-en
"substanca"-adjective-eo "fundamental"-adjective-en
"substanco"-noun-eo "substance"-noun-en
"substantiva"-adjective-eo "substantive"-adjective-en
"substantivo"-noun-eo "noun"-noun-en
"substantivo"-noun-eo "substantive"-noun-en
"substitui"-verb-eo "substitute"-verb-en
"substituo"-noun-eo "substitution"-noun-en
"subŝtofo"-noun-eo "lining"-noun-en
"subtegmento"-noun-eo "attic"-noun-en
"subtegmento"-noun-eo "loft"-noun-en
"subtenanto"-noun-eo "exponent"-noun-en
"subtenanto"-noun-eo "supporter"-noun-en
"subtenanto"-noun-eo "backer"-noun-en
"subtenilo"-noun-eo "support"-noun-en
"subteno"-noun-eo "support"-noun-en
"subteno"-noun-eo "espousal"-noun-en
"subteno"-noun-eo "backing"-noun-en
"subtera"-adjective-eo "underground"-adjective-en
"subteraĵo"-noun-eo "cellar"-noun-en
"subtere"-adverb-eo "underground"-adverb-en
"subteretaĝo"-noun-eo "cellar"-noun-en
"subtila"-adjective-eo "subtle"-adjective-en
"subtile"-adverb-eo "lightly"-adverb-en
"subtile"-adverb-eo "subtly"-adverb-en
"subtileco"-noun-eo "subtlety"-noun-en
"subtitolo"-noun-eo "subhead"-noun-en
"subulo"-noun-eo "junior"-noun-en
"subulo"-noun-eo "subordinate"-noun-en
"suburba"-adjective-eo "suburban"-adjective-en
"subvenciado"-noun-eo "sponsorship"-noun-en
"subvencii"-verb-eo "subsidise"-verb-en
"subvencio"-noun-eo "subsidy"-noun-en
"suĉinfano"-noun-eo "infant"-noun-en
"suda"-adjective-eo "southerly"-adjective-en
"suda"-adjective-eo "south"-adjective-en
"suda"-adjective-eo "southern"-adjective-en
"sud-afrika"-adjective-eo "South African"-adjective-en
"sud-afrikano"-noun-eo "South African"-noun-en
"Sud-Afriko"-properNoun-eo "South Africa"-properNoun-en
"Sud-Ameriko"-properNoun-eo "South America"-properNoun-en
"Sudano"-properNoun-eo "Sudan"-properNoun-en
"Sud-Dakoto"-properNoun-eo "South Dakota"-properNoun-en
"Sud-Karolino"-properNoun-eo "South Carolina"-properNoun-en
"sudo"-noun-eo "south"-noun-en
"suferado"-noun-eo "suffering"-noun-en
"sufero"-noun-eo "suffering"-noun-en
"sufiĉa"-adjective-eo "sufficient"-adjective-en
"sufiĉa"-adjective-eo "enough"-adjective-en
"sufiĉe"-adverb-eo "quite a lot"-adverb-en
"sufiĉe"-adverb-eo "enough"-adverb-en
"sufiĉe"-adverb-eo "sufficiently"-adverb-en
"sufiĉe"-adverb-eo "pretty"-adverb-en
"sufiĉeco"-noun-eo "adequacy"-noun-en
"sufiĉi"-verb-eo "suffice"-verb-en
"sufikso"-noun-eo "suffix"-noun-en
"suflori"-verb-eo "prompt"-verb-en
"sufoka"-adjective-eo "oppressive"-adjective-en
"sugesti"-verb-eo "suggest"-verb-en
"sugesti"-verb-eo "hint"-verb-en
"sugesto"-noun-eo "hint"-noun-en
"sugesto"-noun-eo "suggestion"-noun-en
"sugesto"-noun-eo "pointer"-noun-en
"suicido"-noun-eo "suicide"-noun-en
"ŝuisto"-noun-eo "shoemaker"-noun-en
"suka"-adjective-eo "succulent"-adjective-en
"sukceno"-noun-eo "amber"-noun-en
"sukcesa"-adjective-eo "successful"-adjective-en
"sukceso"-noun-eo "success"-noun-en
"sukeraĵo"-noun-eo "candy"-noun-en
"sukeraĵo"-noun-eo "confectionery"-noun-en
"sukeraĵo"-noun-eo "sweet"-noun-en
"sukero"-noun-eo "sugar"-noun-en
"suko"-noun-eo "juice"-noun-en
"suko"-noun-eo "sap"-noun-en
"sukuristo"-noun-eo "paramedic"-noun-en
"ŝuldiĝo"-noun-eo "obligation"-noun-en
"ŝuldo"-noun-eo "debt"-noun-en
"sulfato"-noun-eo "sulphate"-noun-en
"sulfuro"-noun-eo "sulphur"-noun-en
"sulfuro"-noun-eo "brimstone"-noun-en
"sulfuro"-noun-eo "sulfur"-noun-en
"sulko"-noun-eo "gouge"-noun-en
"sulko"-noun-eo "wrinkle"-noun-en
"sultano"-noun-eo "sultan"-noun-en
"ŝultro"-noun-eo "shoulder"-noun-en
"suma"-adjective-eo "global"-adjective-en
"sume"-adverb-eo "altogether"-adverb-en
"sumo"-noun-eo "amount"-noun-en
"sumo"-noun-eo "sum"-noun-en
"suna"-adjective-eo "solar"-adjective-en
"sunbruno"-noun-eo "tan"-noun-en
"sunbruno"-noun-eo "suntan"-noun-en
"sunfloro"-noun-eo "sunflower"-noun-en
"sunleviĝo"-noun-eo "sunrise"-noun-en
"suno"-noun-eo "sun"-noun-en
"sunsubiro"-noun-eo "sunset"-noun-en
"ŝuo"-noun-eo "shoe"-noun-en
"supera"-adjective-eo "superior"-adjective-en
"supera"-adjective-eo "paramount"-adjective-en
"supera"-adjective-eo "preeminent"-adjective-en
"supera"-adjective-eo "supreme"-adjective-en
"supera"-adjective-eo "premium"-adjective-en
"super"-adverb-eo "over"-adverb-en
"super"-preposition-eo "over"-preposition-en
"super"-preposition-eo "above"-preposition-en
"superakvego"-noun-eo "flood"-noun-en
"superba"-adjective-eo "superb"-adjective-en
"superbazaro"-noun-eo "supermarket"-noun-en
"superbazaro"-noun-eo "hypermarket"-noun-en
"superbe"-adverb-eo "superbly"-adverb-en
"superbe"-adverb-eo "beaut"-adverb-en
"superbordiĝo"-noun-eo "spill"-noun-en
"supereco"-noun-eo "superiority"-noun-en
"supereco"-noun-eo "primacy"-noun-en
"supereco"-noun-eo "supremacy"-noun-en
"superflua"-adjective-eo "unnecessary"-adjective-en
"superflua"-adjective-eo "redundant"-adjective-en
"superflua"-adjective-eo "surplus"-adjective-en
"superlativo"-noun-eo "superlative"-noun-en
"supermagazeno"-noun-eo "supermarket"-noun-en
"supermezura"-adjective-eo "excessive"-adjective-en
"supernatura"-adjective-eo "supernatural"-adjective-en
"superpezo"-noun-eo "dominance"-noun-en
"superproduktado"-noun-eo "overrun"-noun-en
"superrigardo"-noun-eo "overview"-noun-en
"supersateco"-noun-eo "glut"-noun-en
"supersigno"-noun-eo "accent"-noun-en
"supersona"-adjective-eo "supersonic"-adjective-en
"superstiĉo"-noun-eo "superstition"-noun-en
"supervesto"-noun-eo "coat"-noun-en
"supervivi"-verb-eo "survive"-verb-en
"suplementa"-adjective-eo "additional"-adjective-en
"suplementa"-adjective-eo "supplementary"-adjective-en
"suplemento"-noun-eo "supplement"-noun-en
"supo"-noun-eo "soup"-noun-en
"supoza"-adjective-eo "putative"-adjective-en
"supoza"-adjective-eo "ostensible"-adjective-en
"supozata"-adjective-eo "presumptive"-adjective-en
"supozeble"-adverb-eo "presumably"-adverb-en
"supozo"-noun-eo "presumption"-noun-en
"supozo"-noun-eo "supposition"-noun-en
"supra"-adjective-eo "upper"-adjective-en
"supra"-adjective-eo "above"-adjective-en
"supraĵa"-adjective-eo "superficial"-adjective-en
"supraĵe"-adverb-eo "slightly"-adverb-en
"supraĵo"-noun-eo "face"-noun-en
"supre"-adverb-eo "on top"-adverb-en
"supre"-adverb-eo "up"-adverb-en
"supre"-adverb-eo "aloft"-adverb-en
"supre"-adverb-eo "overhead"-adverb-en
"supre"-adverb-eo "upstairs"-adverb-en
"suprenira"-adjective-eo "upward"-adjective-en
"supreniro"-noun-eo "rise"-noun-en
"supreniro"-noun-eo "ascent"-noun-en
"supro"-noun-eo "top"-noun-en
"sur"-preposition-eo "on"-preposition-en
"sur"-preposition-eo "at about"-preposition-en
"sur"-preposition-eo "aboard"-preposition-en
"surda"-adjective-eo "deaf"-adjective-en
"surfaco"-noun-eo "surface"-noun-en
"surfundaĵo"-noun-eo "deposit"-noun-en
"surgrimpi"-verb-eo "climb"-verb-en
"surmerkatigo"-noun-eo "merchandising"-noun-en
"surogato"-noun-eo "alternative"-noun-en
"surpriza"-adjective-eo "surprising"-adjective-en
"surpriza"-adjective-eo "startling"-adjective-en
"surpriza"-adjective-eo "surprise"-adjective-en
"surprize"-adverb-eo "surprisingly"-adverb-en
"surprizo"-noun-eo "surprise"-noun-en
"surskribo"-noun-eo "inscription"-noun-en
"surtera"-adjective-eo "earthly"-adjective-en
"surtera"-adjective-eo "terrestrial"-adjective-en
"surteriĝo"-noun-eo "landing"-noun-en
"surtuto"-noun-eo "coat"-noun-en
"suŝio"-noun-eo "sushi"-noun-en
"suspektebla"-adjective-eo "suspicious"-adjective-en
"suspektema"-adjective-eo "reluctant"-adjective-en
"suspektinda"-adjective-eo "shady"-adjective-en
"suspekto"-noun-eo "suspicion"-noun-en
"suspendi"-verb-eo "suspend"-verb-en
"suspendo"-noun-eo "suspension"-noun-en
"suspenso"-noun-eo "suspense"-noun-en
"suspiri"-verb-eo "sigh"-verb-en
"suspiro"-noun-eo "sigh"-noun-en
"susuri"-verb-eo "rustle"-verb-en
"susuro"-noun-eo "rustling"-noun-en
"ŝutro"-noun-eo "shutter"-noun-en
"suverena"-adjective-eo "sovereign"-adjective-en
"suvereneco"-noun-eo "sovereignty"-noun-en
"suvereno"-noun-eo "sovereign"-noun-en
"svarmi"-verb-eo "swarm"-verb-en
"svarmo"-noun-eo "crowd"-noun-en
"svarmo"-noun-eo "anteater"-noun-en
"svarmo"-noun-eo "swarm"-noun-en
"ŝvebi"-verb-eo "hover"-verb-en
"sveda"-adjective-eo "Swedish"-adjective-en
"Svedio"-properNoun-eo "Sweden"-properNoun-en
"svedo"-noun-eo "Swedish"-noun-en
"svedo"-noun-eo "Swede"-noun-en
"ŝvelaĵo"-noun-eo "bump"-noun-en
"svelta"-adjective-eo "slim"-adjective-en
"svelta"-adjective-eo "svelte"-adjective-en
"sveno"-noun-eo "disappearance"-noun-en
"svetero"-noun-eo "sweater"-noun-en
"svingilo"-noun-eo "pendulum"-noun-en
"svisa"-adjective-eo "Swiss"-adjective-en
"Svisio"-properNoun-eo "Switzerland"-properNoun-en
"Svislando"-properNoun-eo "Switzerland"-properNoun-en
"sviso"-noun-eo "Swiss"-noun-en
"ŝvito"-noun-eo "sweat"-noun-en
"tabako"-noun-eo "tobacco"-noun-en
"tabelo"-noun-eo "league"-noun-en
"tabernaklo"-noun-eo "ark"-noun-en
"tablo"-noun-eo "table"-noun-en
"tablojdo"-noun-eo "tablet"-noun-en
"tabua"-adjective-eo "taboo"-adjective-en
"tabuleto"-noun-eo "tablet"-noun-en
"tabulo"-noun-eo "board"-noun-en
"tabulo"-noun-eo "plank"-noun-en
"tabuo"-noun-eo "taboo"-noun-en
"taĉmento"-noun-eo "detachment"-noun-en
"taĉmento"-noun-eo "squad"-noun-en
"taga"-adjective-eo "diurnal"-adjective-en
"taga"-adjective-eo "daytime"-adjective-en
"tage"-adverb-eo "day"-adverb-en
"tagiĝo"-noun-eo "dawn"-noun-en
"tagiĝo"-noun-eo "daybreak"-noun-en
"taĝika"-adjective-eo "Tajik"-adjective-en
"Taĝikio"-properNoun-eo "Tajikistan"-properNoun-en
"taĝiko"-noun-eo "Tajik"-noun-en
"taglibro"-noun-eo "diary"-noun-en
"tagmanĝo"-noun-eo "lunch"-noun-en
"tagmezo"-noun-eo "midday"-noun-en
"tagmezo"-noun-eo "noon"-noun-en
"tago"-noun-eo "day"-noun-en
"tagordo"-noun-eo "agenda"-noun-en
"tajdo"-noun-eo "tide"-noun-en
"tajfuno"-noun-eo "typhoon"-noun-en
"Tajlando"-properNoun-eo "Thailand"-properNoun-en
"tajli"-verb-eo "dress"-verb-en
"tajloro"-noun-eo "tailor"-noun-en
"tajpi"-verb-eo "type"-verb-en
"Tajvano"-properNoun-eo "Taiwan"-properNoun-en
"taksado"-noun-eo "rating"-noun-en
"taksado"-noun-eo "estimating"-noun-en
"taksiisto"-noun-eo "taxi driver"-noun-en
"taksio"-noun-eo "taxi"-noun-en
"taksio"-noun-eo "cab"-noun-en
"takso"-noun-eo "assessment"-noun-en
"takso"-noun-eo "estimate"-noun-en
"takso"-noun-eo "rating"-noun-en
"takso"-noun-eo "evaluation"-noun-en
"takso"-noun-eo "valuation"-noun-en
"takso"-noun-eo "appraisal"-noun-en
"taksonomio"-noun-eo "taxonomy"-noun-en
"taktika"-adjective-eo "tactical"-adjective-en
"taktiko"-noun-eo "tactics"-noun-en
"taktiko"-noun-eo "tactic"-noun-en
"takto"-noun-eo "beat"-noun-en
"takto"-noun-eo "rhythm"-noun-en
"takto"-noun-eo "tempo"-noun-en
"talaro"-noun-eo "robe"-noun-en
"talenta"-adjective-eo "bright"-adjective-en
"talenta"-adjective-eo "gifted"-adjective-en
"talenta"-adjective-eo "talented"-adjective-en
"talento"-noun-eo "talent"-noun-en
"talento"-noun-eo "bent"-noun-en
"talento"-noun-eo "flair"-noun-en
"talentulo"-noun-eo "talent"-noun-en
"talio"-noun-eo "waist"-noun-en
"talismano"-noun-eo "charm"-noun-en
"talismano"-noun-eo "talisman"-noun-en
"talpo"-noun-eo "mole"-noun-en
"tamburino"-noun-eo "tambourine"-noun-en
"tamburo"-noun-eo "drum"-noun-en
"tamen"-adverb-eo "however"-adverb-en
"tamen"-adverb-eo "though"-adverb-en
"tamen"-adverb-eo "nevertheless"-adverb-en
"tampono"-noun-eo "tampon"-noun-en
"tamtame"-adverb-eo "amid a lot of hype"-adverb-en
"tandemo"-noun-eo "tandem"-noun-en
"tanko"-noun-eo "tank"-noun-en
"tantiemo"-noun-eo "royalty"-noun-en
"Tanzanio"-properNoun-eo "Tanzania"-properNoun-en
"tapeto"-noun-eo "wallcovering"-noun-en
"tapeto"-noun-eo "wallpaper"-noun-en
"tapetpapero"-noun-eo "wallpaper"-noun-en
"tapiŝo"-noun-eo "carpet"-noun-en
"tapiŝo"-noun-eo "tapestry"-noun-en
"tarifo"-noun-eo "price"-noun-en
"tarifo"-noun-eo "tariff"-noun-en
"taro"-noun-eo "weight"-noun-en
"tasko"-noun-eo "task"-noun-en
"tasko"-noun-eo "chore"-noun-en
"taso"-noun-eo "cup"-noun-en
"tataro"-noun-eo "tartar"-noun-en
"taŭga"-adjective-eo "apt"-adjective-en
"taŭga"-adjective-eo "suitable"-adjective-en
"taŭro"-noun-eo "bull"-noun-en
"taŭzi"-verb-eo "mess"-verb-en
"tavolo"-noun-eo "deposit"-noun-en
"tavolo"-noun-eo "layer"-noun-en
"teamo"-noun-eo "team"-noun-en
"teatra"-adjective-eo "theatrical"-adjective-en
"teatraĵo"-noun-eo "theater"-noun-en
"teatro"-noun-eo "theater"-noun-en
"teatro"-noun-eo "theatre"-noun-en
"teda"-adjective-eo "tedious"-adjective-en
"teda"-adjective-eo "tiresome"-adjective-en
"tede"-adverb-eo "boring"-adverb-en
"tedaĵo"-noun-eo "can"-noun-en
"tedaĵo"-noun-eo "bore"-noun-en
"tegaĵo"-noun-eo "coat"-noun-en
"tegaĵo"-noun-eo "facing"-noun-en
"tegaĵo"-noun-eo "lining"-noun-en
"tegaĵo"-noun-eo "overlay"-noun-en
"tegaĵo"-noun-eo "lagging"-noun-en
"tegmento"-noun-eo "roof"-noun-en
"tegmento"-noun-eo "rooftop"-noun-en
"tegolo"-noun-eo "tile"-noun-en
"tekkomputilo"-noun-eo "notebook"-noun-en
"tekkomputilo"-noun-eo "laptop"-noun-en
"teknika"-adjective-eo "technical"-adjective-en
"teknike"-adverb-eo "technically"-adverb-en
"teknikisto"-noun-eo "technician"-noun-en
"tekniko"-noun-eo "technique"-noun-en
"teknologia"-adjective-eo "technological"-adjective-en
"teknologie"-adverb-eo "technologically"-adverb-en
"teknologio"-noun-eo "technology"-noun-en
"teko"-noun-eo "folder"-noun-en
"teksaĵo"-noun-eo "fabric"-noun-en
"teksaĵo"-noun-eo "textile"-noun-en
"Teksaso"-properNoun-eo "Texas"-properNoun-en
"teksilo"-noun-eo "loom"-noun-en
"tekstaro"-noun-eo "corpus"-noun-en
"tekstila"-adjective-eo "textile"-adjective-en
"teksto"-noun-eo "text"-noun-en
"teksto"-noun-eo "wording"-noun-en
"teksturo"-noun-eo "texture"-noun-en
"telefona"-adjective-eo "telephonic"-adjective-en
"telefoni"-verb-eo "phone"-verb-en
"telefoni"-verb-eo "telephone"-verb-en
"telefonio"-noun-eo "telephony"-noun-en
"telefonisto"-noun-eo "operator"-noun-en
"telefonlibro"-noun-eo "phonebook"-noun-en
"telefono"-noun-eo "phone"-noun-en
"telefono"-noun-eo "telephone"-noun-en
"telegrafo"-noun-eo "telegraph"-noun-en
"telegramo"-noun-eo "telegram"-noun-en
"telekomunikado"-noun-eo "telecommunication"-noun-en
"telero"-noun-eo "plate"-noun-en
"teleskopo"-noun-eo "telescope"-noun-en
"televida"-adjective-eo "televised"-adjective-en
"televidilo"-noun-eo "television"-noun-en
"televido"-noun-eo "TV"-noun-en
"televido"-noun-eo "television"-noun-en
"televido"-noun-eo "tv"-noun-en
"tema"-adjective-eo "thematic"-adjective-en
"temerara"-adjective-eo "reckless"-adjective-en
"temo"-noun-eo "theme"-noun-en
"temo"-noun-eo "subject"-noun-en
"temo"-noun-eo "topic"-noun-en
"tempa"-adjective-eo "temporal"-adjective-en
"tempaĝo"-noun-eo "age"-noun-en
"temperamento"-noun-eo "disposition"-noun-en
"temperamento"-noun-eo "temperament"-noun-en
"temperaturo"-noun-eo "temperature"-noun-en
"tempesto"-noun-eo "gale"-noun-en
"tempia"-adjective-eo "temporal"-adjective-en
"templimo"-noun-eo "deadline"-noun-en
"templo"-noun-eo "temple"-noun-en
"tempo"-noun-eo "time"-noun-en
"tenajlo"-noun-eo "pliers"-noun-en
"tenanto"-noun-eo "holder"-noun-en
"tendaro"-noun-eo "camp"-noun-en
"tendenci"-verb-eo "tend"-verb-en
"tendenco"-noun-eo "trend"-noun-en
"tendo"-noun-eo "tent"-noun-en
"tenebro"-noun-eo "gloom"-noun-en
"tenejo"-noun-eo "warehouse"-noun-en
"tenera"-adjective-eo "fond"-adjective-en
"tenereco"-noun-eo "tenderness"-noun-en
"teniĝo"-noun-eo "posture"-noun-en
"tenilo"-noun-eo "handle"-noun-en
"teniso"-noun-eo "tennis"-noun-en
"teno"-noun-eo "hold"-noun-en
"teno"-noun-eo "grip"-noun-en
"teno"-noun-eo "clutch"-noun-en
"teno"-noun-eo "grasp"-noun-en
"tenoro"-noun-eo "tenor"-noun-en
"tensio"-noun-eo "voltage"-noun-en
"tenta"-adjective-eo "seductive"-adjective-en
"tentado"-noun-eo "temptation"-noun-en
"tento"-noun-eo "temptation"-noun-en
"teo"-noun-eo "tea"-noun-en
"teokratia"-adjective-eo "theocratic"-adjective-en
"teokratio"-noun-eo "theocracy"-noun-en
"teologia"-adjective-eo "theological"-adjective-en
"teologio"-noun-eo "theology"-noun-en
"teologo"-noun-eo "theologian"-noun-en
"teoremo"-noun-eo "theorem"-noun-en
"teoria"-adjective-eo "theoretical"-adjective-en
"teorie"-adverb-eo "theoretically"-adverb-en
"teorio"-noun-eo "theory"-noun-en
"terano"-noun-eo "earthling"-noun-en
"terapio"-noun-eo "therapy"-noun-en
"teraso"-noun-eo "terrace"-noun-en
"terceto"-noun-eo "trio"-noun-en
"terciara"-adjective-eo "tertiary"-adjective-en
"tereno"-noun-eo "terrain"-noun-en
"terglobo"-noun-eo "globe"-noun-en
"teritoria"-adjective-eo "territorial"-adjective-en
"teritorio"-noun-eo "territory"-noun-en
"teritorio"-noun-eo "turf"-noun-en
"terkarbo"-noun-eo "coal"-noun-en
"terkultivisto"-noun-eo "farmer"-noun-en
"terkulturo"-noun-eo "farming"-noun-en
"terlaboristo"-noun-eo "peasant"-noun-en
"terlango"-noun-eo "panhandle"-noun-en
"termika"-adjective-eo "thermal"-adjective-en
"terminalo"-noun-eo "terminal"-noun-en
"terminaro"-noun-eo "glossary"-noun-en
"termino"-noun-eo "term"-noun-en
"terminologio"-noun-eo "terminology"-noun-en
"termo"-noun-eo "term"-noun-en
"termometro"-noun-eo "thermometer"-noun-en
"ternukso"-noun-eo "peanut"-noun-en
"tero"-noun-eo "earth"-noun-en
"tero"-noun-eo "ground"-noun-en
"terorisma"-adjective-eo "terrorist"-adjective-en
"terorismo"-noun-eo "terror"-noun-en
"terorismo"-noun-eo "terrorism"-noun-en
"terorista"-adjective-eo "terrorist"-adjective-en
"teroristo"-noun-eo "terrorist"-noun-en
"teroro"-noun-eo "terror"-noun-en
"terpeco"-noun-eo "land"-noun-en
"terpeco"-noun-eo "tract"-noun-en
"terpeĉo"-noun-eo "pitch"-noun-en
"terpomo"-noun-eo "potato"-noun-en
"tertremo"-noun-eo "earthquake"-noun-en
"tertremo"-noun-eo "quake"-noun-en
"terura"-adjective-eo "awful"-adjective-en
"terura"-adjective-eo "dreadful"-adjective-en
"terura"-adjective-eo "terrible"-adjective-en
"terura"-adjective-eo "horrendous"-adjective-en
"teruraĵo"-noun-eo "horror"-noun-en
"terure"-adverb-eo "awfully"-adverb-en
"terure"-adverb-eo "terribly"-adverb-en
"terure"-adverb-eo "terrifying"-adverb-en
"teruro"-noun-eo "horror"-noun-en
"tervermo"-noun-eo "earthworm"-noun-en
"testamento"-noun-eo "will"-noun-en
"testamento"-noun-eo "testament"-noun-en
"testi"-verb-eo "test"-verb-en
"testiko"-noun-eo "testicle"-noun-en
"testo"-noun-eo "test"-noun-en
"testudo"-noun-eo "turtle"-noun-en
"tezo"-noun-eo "thesis"-noun-en
"tia"-adjective-eo "such"-adjective-en
"tiama"-adjective-eo "former"-adjective-en
"tiama"-adjective-eo "then"-adjective-en
"tiam"-adverb-eo "then"-adverb-en
"tiamaniere"-adverb-eo "so"-adverb-en
"tibio"-noun-eo "shin"-noun-en
"tie"-adverb-eo "here"-adverb-en
"tie"-adverb-eo "there"-adverb-en
"tie"-adverb-eo "out there"-adverb-en
"tie"-adverb-eo "over there"-adverb-en
"tie"-adverb-eo "over here"-adverb-en
"tiea"-adjective-eo "local"-adjective-en
"tiel"-adverb-eo "thereby"-adverb-en
"tiel"-adverb-eo "thus"-adverb-en
"tiel"-adverb-eo "like this"-adverb-en
"tiel"-adverb-eo "so much"-adverb-en
"tiela"-adjective-eo "such"-adjective-en
"tiele"-adverb-eo "thus"-adverb-en
"tigo"-noun-eo "stem"-noun-en
"tigro"-noun-eo "tiger"-noun-en
"tiko"-noun-eo "tic"-noun-en
"tiktaki"-verb-eo "tick"-verb-en
"tiktako"-noun-eo "tick"-noun-en
"tiktako"-noun-eo "ticking"-noun-en
"tima"-adjective-eo "apprehensive"-adjective-en
"timbalo"-noun-eo "eardrum"-noun-en
"timema"-adjective-eo "cowardly"-adjective-en
"timema"-adjective-eo "shy"-adjective-en
"timema"-adjective-eo "afraid"-adjective-en
"timema"-adjective-eo "pusillanimous"-adjective-en
"timema"-adjective-eo "timid"-adjective-en
"timema"-adjective-eo "frightened"-adjective-en
"timema"-adjective-eo "timorous"-adjective-en
"timeme"-adverb-eo "nervously"-adverb-en
"timideco"-noun-eo "timidity"-noun-en
"timiga"-adjective-eo "frightful"-adjective-en
"timiga"-adjective-eo "feared"-adjective-en
"timiga"-adjective-eo "scary"-adjective-en
"timige"-adverb-eo "awfully"-adverb-en
"timige"-adverb-eo "frightful"-adverb-en
"timige"-adverb-eo "frightening"-adverb-en
"timige"-adverb-eo "spooky"-adverb-en
"timiĝo"-noun-eo "fright"-noun-en
"timinda"-adjective-eo "dreadful"-adjective-en
"timinda"-adjective-eo "dreaded"-adjective-en
"timinde"-adverb-eo "frightful"-adverb-en
"timo"-noun-eo "fear"-noun-en
"timo"-noun-eo "fright"-noun-en
"timpano"-noun-eo "eardrum"-noun-en
"tindro"-noun-eo "tinder"-noun-en
"tineo"-noun-eo "moth"-noun-en
"tinkturi"-verb-eo "dye"-verb-en
"tinkturo"-noun-eo "dye"-noun-en
"tintilo"-noun-eo "bell"-noun-en
"tinto"-noun-eo "ring"-noun-en
"tinto"-noun-eo "chime"-noun-en
"tinto"-noun-eo "tinkle"-noun-en
"tinto"-noun-eo "twang"-noun-en
"tinuso"-noun-eo "tuna"-noun-en
"tio"-pronoun-eo "that"-pronoun-en
"tio ĉi"-pronoun-eo "this"-pronoun-en
"tipa"-adjective-eo "typical"-adjective-en
"tiparo"-noun-eo "font"-noun-en
"tipe"-adverb-eo "typically"-adverb-en
"tipe"-adverb-eo "characteristically"-adverb-en
"tipo"-noun-eo "type"-noun-en
"tipografio"-noun-eo "typography"-noun-en
"tirado"-noun-eo "drawing"-noun-en
"tirado"-noun-eo "traction"-noun-en
"tirana"-adjective-eo "tyrannical"-adjective-en
"tiraneco"-noun-eo "tyranny"-noun-en
"tirano"-noun-eo "tyrant"-noun-en
"tirkesto"-noun-eo "drawer"-noun-en
"tiro"-noun-eo "draw"-noun-en
"tiro"-noun-eo "pull"-noun-en
"tiro"-noun-eo "tug"-noun-en
"titana"-adjective-eo "enormous"-adjective-en
"titano"-noun-eo "titanium"-noun-en
"titano"-noun-eo "titan"-noun-en
"titolo"-noun-eo "title"-noun-en
"titolo"-noun-eo "caption"-noun-en
"titolo"-noun-eo "designation"-noun-en
"titolo"-noun-eo "header"-noun-en
"tiu"-determiner-eo "that"-determiner-en
"tiu"-pronoun-eo "that"-pronoun-en
"tiu ĉi"-pronoun-eo "this"-pronoun-en
"toasto"-noun-eo "toast"-noun-en
"tobogano"-noun-eo "slide"-noun-en
"togo"-noun-eo "toga"-noun-en
"tohuvabohuo"-noun-eo "chaos"-noun-en
"Tokio"-properNoun-eo "Tokyo"-properNoun-en
