"Agustus"-noun-ind "agustus"-noun-zlm
"mad"-noun-ind "mad"-noun-zlm
"mada"-adjective-ind "mada"-adjective-zlm
"madam"-noun-ind "puan"-noun-zlm
"madang"-adjective-ind "madang"-adjective-zlm
"madras"-noun-ind "madras"-noun-zlm
"madrasah"-noun-ind "madrasah"-noun-zlm
"madu"-noun-ind "madu"-noun-zlm
"madya"-noun-ind "madya"-noun-zlm
"maestro"-noun-ind "maestro"-noun-zlm
"mafia"-noun-ind "mafia"-noun-zlm
"magang"-noun-ind "magang"-noun-zlm
"magis"-adjective-ind "magis"-adjective-zlm
"magister"-noun-ind "magister"-noun-zlm
"magma"-noun-ind "magma"-noun-zlm
"magnesium"-noun-ind "magnesium"-noun-zlm
"magnet"-noun-ind "magnet"-noun-zlm
"magnetik"-adjective-ind "magnetik"-adjective-zlm
"magnetis"-adjective-ind "magnetik"-adjective-zlm
"magnitudo"-noun-ind "magnitud"-noun-zlm
"mah"-adjective-ind "mah"-adjective-zlm
"maha"-adjective-ind "maha"-adjective-zlm
"mahadewi"-noun-ind "mahadewi"-noun-zlm
"mahakuasa"-adjective-ind "maha"-adjective-zlm
"mahal"-adjective-ind "ingat"-verb-zlm
"mahal"-adjective-ind "mahal"-adjective-zlm
"maharaja"-noun-ind "maharaja"-noun-zlm
"maharani"-noun-ind "maharani"-noun-zlm
"mahasiswa"-noun-ind "mahasiswa"-noun-zlm
"mahasiswa"-noun-ind "kemahasiswaan"-noun-zlm
"mahasiswa"-noun-ind "kemahasiswaan"-noun-zlm
"mahasiswa"-noun-ind "ajar"-noun-zlm
"mahasiswa"-noun-ind "tuntut"-verb-zlm
"mahasiswi"-noun-ind "mahasiswi"-noun-zlm
"mahatma"-adjective-ind "mahatma"-adjective-zlm
"mahayana"-noun-ind "mahayana"-noun-zlm
"mahdi"-noun-ind "mahdi"-noun-zlm
"mahesa"-noun-ind "mahesa"-noun-zlm
"mahir"-adjective-ind "mahir"-adjective-zlm
"mahir"-adjective-ind "mahir"-adjective-zlm
"mahisa"-noun-ind "mahisa"-noun-zlm
"mahkamah"-noun-ind "mahkamah"-noun-zlm
"mahkota"-noun-ind "mahkota"-noun-zlm
"mahmud"-noun-ind "mahmud"-noun-zlm
"mai"-noun-ind "mai"-noun-zlm
"main"-verb-ind "main"-verb-zlm
"main"-verb-ind "lakon"-noun-zlm
"maja"-noun-ind "maja"-noun-zlm
"majalah"-noun-ind "majalah"-noun-zlm
"majelis"-noun-ind "majlis"-noun-zlm
"majemuk"-adjective-ind "majmuk"-adjective-zlm
"majikan"-noun-ind "majikan"-noun-zlm
"majlis"-noun-ind "majlis"-noun-zlm
"maju"-verb-ind "maju"-verb-zlm
"majusi"-noun-ind "majusi"-noun-zlm
"mak"-noun-ind "mak"-noun-zlm
"maka dari itu"-subordinatingConjunction-ind "maka dari itu"-subordinatingConjunction-zlm
"maka dari itu"-subordinatingConjunction-ind "maka itu"-subordinatingConjunction-zlm
"maka"-subordinatingConjunction-ind "maka"-subordinatingConjunction-zlm
"makalah"-noun-ind "makalah"-noun-zlm
"makam"-noun-ind "makam"-noun-zlm
"makam"-noun-ind "makam"-noun-zlm
"makam"-noun-ind "makam"-noun-zlm
"makan"-verb-ind "makan"-verb-zlm
"makan"-verb-ind "pemakanan"-noun-zlm
"makanya"-subordinatingConjunction-ind "makanya"-subordinatingConjunction-zlm
"makhluk"-noun-ind "makhluk"-noun-zlm
"maki"-verb-ind "maki"-verb-zlm
"makin"-adverb-ind "makin"-adverb-zlm
"making"-adjective-ind "making"-adjective-zlm
"maklumat"-noun-ind "perintah"-noun-zlm
"makmur"-adjective-ind "makmur"-adjective-zlm
"makna"-noun-ind "makna"-noun-zlm
"makna"-noun-ind "makna"-noun-zlm
"makro"-adjective-ind "makro"-adjective-zlm
"makromolekul"-noun-ind "makromolekul"-noun-zlm
"maksiat"-noun-ind "maksiat"-noun-zlm
"maksimal"-adjective-ind "maksima"-adjective-zlm
"maksimal"-adjective-ind "memaksimumkan"-verb-zlm
"maksimum"-noun-ind "maksimum"-noun-zlm
"maksud"-noun-ind "maksud"-noun-zlm
"maksud"-noun-ind "maksud"-noun-zlm
"maksud"-noun-ind "maksud"-noun-zlm
"maksud"-noun-ind "maksud"-noun-zlm
"maktab"-noun-ind "maktab"-noun-zlm
"maktub"-verb-ind "maktub"-verb-zlm
"mal"-noun-ind "mal"-noun-zlm
"malah"-adverb-ind "malah"-adverb-zlm
"malai"-noun-ind "malai"-noun-zlm
"malaikat"-noun-ind "malaikat"-noun-zlm
"malaka"-noun-ind "malaka"-noun-zlm
"malaka"-noun-ind "melaka"-noun-zlm
"malam"-noun-ind "malam"-noun-zlm
"malang"-adjective-ind "malang"-adjective-zlm
"malang"-adjective-ind "malang"-adjective-zlm
"malapetaka"-noun-ind "malapetaka"-noun-zlm
"malar"-adjective-ind "malar"-adjective-zlm
"malaria"-noun-ind "malaria"-noun-zlm
"malas"-adjective-ind "malas"-adjective-zlm
"malaysia"-properNoun-ind "malaysia"-properNoun-zlm
"male"-noun-ind "male"-noun-zlm
"malik"-noun-ind "malik"-noun-zlm
"maliki"-noun-ind "maliki"-noun-zlm
"malim"-noun-ind "malim"-noun-zlm
"malin"-noun-ind "malin"-noun-zlm
"maling"-noun-ind "maling"-noun-zlm
"malu"-adjective-ind "malu"-adjective-zlm
"mama"-noun-ind "mama"-noun-zlm
"mamak"-noun-ind "mamak"-noun-zlm
"mamalia"-noun-ind "mamalia"-noun-zlm
"maman"-noun-ind "maman"-noun-zlm
"mamat"-noun-ind "mamat"-noun-zlm
"mambang"-noun-ind "mambang"-noun-zlm
"mambo"-noun-ind "mambo"-noun-zlm
"mami"-noun-ind "mami"-noun-zlm
"mampir"-verb-ind "mampir"-verb-zlm
"mampu"-adjective-ind "mampu"-adjective-zlm
"mampu"-adjective-ind "mampu"-adjective-zlm
"mampu"-adjective-ind "boleh"-adverb-zlm
"mampu"-adjective-ind "mampu"-adjective-zlm
"mampu"-adjective-ind "boleh"-adverb-zlm
"mampu"-adjective-ind "mampu"-adjective-zlm
"man"-noun-ind "man"-noun-zlm
"mana-mana"-pronoun-ind "mana-mana"-pronoun-zlm
"mana pun"-pronoun-ind "mana-mana"-pronoun-zlm
"mana saja"-pronoun-ind "mana saja"-pronoun-zlm
"mana"-pronoun-ind "mana"-pronoun-zlm
"mana"-pronoun-ind "mana"-pronoun-zlm
"mana"-pronoun-ind "manakah"-pronoun-zlm
"mana"-pronoun-ind "mana"-pronoun-zlm
"manajemen"-noun-ind "kurus"-adjective-zlm
"manajemen"-noun-ind "kurus"-adjective-zlm
"manajer"-noun-ind "urus"-verb-zlm
"manajer"-noun-ind "urus"-verb-zlm
"manajerial"-adjective-ind "manajerial"-adjective-zlm
"manakah"-pronoun-ind "manakah"-pronoun-zlm
"manakala"-subordinatingConjunction-ind "manakala"-subordinatingConjunction-zlm
"manapun"-pronoun-ind "mana-mana"-pronoun-zlm
"manapun"-pronoun-ind "manapun"-pronoun-zlm
"mancanegara"-noun-ind "mancanegara"-noun-zlm
"mancur"-verb-ind "pancut"-verb-zlm
"mandala"-noun-ind "mandala"-noun-zlm
"mandar"-noun-ind "mandar"-noun-zlm
"mandarin"-noun-ind "mandarin"-noun-zlm
"mandat"-noun-ind "mandat"-noun-zlm
"mandau"-noun-ind "mandau"-noun-zlm
"mandi"-verb-ind "mandi"-verb-zlm
"mandi"-verb-ind "pemandian"-noun-zlm
"mandiri"-adjective-ind "berdikari"-verb-zlm
"mandiri"-adjective-ind "kemandirian"-noun-zlm
"mandor"-noun-ind "mandor"-noun-zlm
"mandul"-adjective-ind "mandul"-adjective-zlm
"manfaat"-noun-ind "faedah"-noun-zlm
"manfaat"-noun-ind "manfaat"-noun-zlm
"mang"-noun-ind "mang"-noun-zlm
"mangan"-noun-ind "mangan"-noun-zlm
"mangga"-noun-ind "mangga"-noun-zlm
"manggis"-noun-ind "manggis"-noun-zlm
"manggung"-verb-ind "manggung"-verb-zlm
"mangkat"-verb-ind "mangkat"-verb-zlm
"mangkubumi"-noun-ind "mangkubumi"-noun-zlm
"mangkuk"-noun-ind "mangkuk"-noun-zlm
"mangsa"-noun-ind "memangsa"-verb-zlm
"mangsa"-noun-ind "mangsa"-noun-zlm
"mangsa"-noun-ind "mangsa"-noun-zlm
"mani"-noun-ind "mani"-noun-zlm
"manifestasi"-noun-ind "manifestasi"-noun-zlm
"manifesto"-noun-ind "manifesto"-noun-zlm
"manik"-noun-ind "manik"-noun-zlm
"manila"-noun-ind "manila"-noun-zlm
"manipulasi"-noun-ind "manipulasi"-noun-zlm
"manis"-adjective-ind "manis"-adjective-zlm
"manja"-adjective-ind "manja"-adjective-zlm
"manjung"-noun-ind "manjung"-noun-zlm
"manta"-noun-ind "manta"-noun-zlm
"mantan"-adjective-ind "bekas"-noun-zlm
"mantan"-adjective-ind "mantan"-adjective-zlm
"mantap"-adjective-ind "mantap"-adjective-zlm
"mantel"-noun-ind "mantel"-noun-zlm
"mantera"-noun-ind "mantera"-noun-zlm
"mantra"-noun-ind "sumpahan"-noun-zlm
"mantri"-noun-ind "mantri"-noun-zlm
"manual"-adjective-ind "manual"-adjective-zlm
"manufaktur"-verb-ind "kilang"-noun-zlm
"manufaktur"-verb-ind "kilang"-noun-zlm
"manuk"-noun-ind "manuk"-noun-zlm
"manunggal"-verb-ind "manunggal"-verb-zlm
"manusia"-noun-ind "manusia"-noun-zlm
"manusiawi"-adjective-ind "berperikemanusiaan"-adjective-zlm
"manuskrip"-noun-ind "manuskrip"-noun-zlm
"manuver"-noun-ind "manuver"-noun-zlm
"map"-noun-ind "map"-noun-zlm
"mapan"-adjective-ind "mapan"-adjective-zlm
"mara"-noun-ind "mara"-noun-zlm
"mara"-noun-ind "mara"-noun-zlm
"marah"-adjective-ind "marah"-adjective-zlm
"marak"-adjective-ind "marak"-adjective-zlm
"maraton"-noun-ind "maraton"-noun-zlm
"mare"-noun-ind "mare"-noun-zlm
"maret"-noun-ind "mac"-noun-zlm
"marga"-noun-ind "marga"-noun-zlm
"margasatwa"-noun-ind "hidupan"-noun-zlm
"margin"-noun-ind "margin"-noun-zlm
"marhum"-noun-ind "marhum"-noun-zlm
"mari"-noun-ind "mari"-noun-zlm
"maria"-properNoun-ind "maria"-properNoun-zlm
"marina"-noun-ind "marina"-noun-zlm
"marine"-adjective-ind "marine"-adjective-zlm
"marinir"-noun-ind "marin"-noun-zlm
"maritim"-adjective-ind "maritim"-adjective-zlm
"marjin"-noun-ind "marjin"-noun-zlm
"mark"-noun-ind "mark"-noun-zlm
"marka"-noun-ind "marka"-noun-zlm
"markah"-noun-ind "markah"-noun-zlm
"markas"-noun-ind "markas"-noun-zlm
"markas"-noun-ind "pangkal"-noun-zlm
"markas"-noun-ind "markas"-noun-zlm
"marmer"-noun-ind "marmar"-noun-zlm
"mars"-noun-ind "marikh"-noun-zlm
"mars"-noun-ind "mars"-noun-zlm
"marsekal"-noun-ind "marsyal"-noun-zlm
"martabat"-noun-ind "martabat"-noun-zlm
"martir"-noun-ind "martir"-noun-zlm
"maru"-noun-ind "maru"-noun-zlm
"mary"-properNoun-ind "mary"-properNoun-zlm
"mas"-noun-ind "mas"-noun-zlm
"masa"-noun-ind "masa"-noun-zlm
"masai"-adjective-ind "masai"-adjective-zlm
"masak-masak"-adverb-ind "masak-masak"-adverb-zlm
"masak"-adjective-ind "masak"-adjective-zlm
"masal"-adjective-ind "masal"-adjective-zlm
"masalah"-noun-ind "masalah"-noun-zlm
"masam"-adjective-ind "masam"-adjective-zlm
"masehi"-noun-ind "masihi"-noun-zlm
"masif"-adjective-ind "masif"-adjective-zlm
"masih"-adverb-ind "masih"-adverb-zlm
"masing-masing"-pronoun-ind "masing-masing"-pronoun-zlm
"masinis"-noun-ind "masinis"-noun-zlm
"masjid"-noun-ind "masjid"-noun-zlm
"maskapai"-noun-ind "syarikat"-noun-zlm
"masker"-noun-ind "topeng"-noun-zlm
"maskot"-noun-ind "maskot"-noun-zlm
"maskulin"-adjective-ind "maskulin"-adjective-zlm
"mason"-noun-ind "mason"-noun-zlm
"massa"-noun-ind "jisim"-noun-zlm
"massa"-noun-ind "massa"-noun-zlm
"massal"-adjective-ind "beramai"-adjective-zlm
"master"-noun-ind "master"-noun-zlm
"masuk"-verb-ind "masuk"-verb-zlm
"masuk"-verb-ind "masuk"-verb-zlm
"masuk"-verb-ind "masuk"-verb-zlm
"masuk"-verb-ind "masuk"-verb-zlm
"masuk"-verb-ind "masuk"-verb-zlm
"masuk"-verb-ind "masuk"-verb-zlm
"masuk"-verb-ind "maklum"-verb-zlm
"masuk"-verb-ind "masuk"-verb-zlm
"masuk"-verb-ind "masuk"-verb-zlm
"masyarakat"-noun-ind "masyarakat"-noun-zlm
"masyhur"-adjective-ind "masyhur"-adjective-zlm
"masyhur"-adjective-ind "masyhur"-adjective-zlm
"mat"-adjective-ind "mat"-adjective-zlm
"mata-mata"-noun-ind "mata"-noun-zlm
"mata"-noun-ind "mata"-noun-zlm
"mata"-noun-ind "mata"-noun-zlm
"mata"-noun-ind "semata-mata"-adverb-zlm
"mata"-noun-ind "mata"-noun-zlm
"matahari"-noun-ind "matahari"-noun-zlm
"matan"-noun-ind "matan"-noun-zlm
"matang"-adjective-ind "matang"-adjective-zlm
"matematika"-noun-ind "matematik"-noun-zlm
"matematika"-noun-ind "matematik"-adjective-zlm
"matematikawan"-noun-ind "matematikawan"-noun-zlm
"matematis"-adjective-ind "matematik"-adjective-zlm
"materi"-noun-ind "jirim"-noun-zlm
"materi"-noun-ind "benda"-noun-zlm
"material"-noun-ind "material"-noun-zlm
"materialisme"-noun-ind "materialisme"-noun-zlm
"materiil"-adjective-ind "materiil"-adjective-zlm
"mati"-verb-ind "mati"-verb-zlm
"matriks"-noun-ind "matriks"-noun-zlm
"matrikulasi"-noun-ind "matrikulasi"-noun-zlm
"matrilineal"-adjective-ind "matrilineal"-adjective-zlm
"mau"-adverb-ind "mahu"-adverb-zlm
"mau"-adverb-ind "mau"-adverb-zlm
"mau"-adverb-ind "kemahuan"-noun-zlm
"maulana"-noun-ind "maulana"-noun-zlm
"maupun"-adverb-ind "mahupun"-adverb-zlm
"maut"-noun-ind "maut"-noun-zlm
"mawar"-noun-ind "mawar"-noun-zlm
"maya"-noun-ind "maya"-noun-zlm
"mayang"-noun-ind "mayang"-noun-zlm
"mayat"-noun-ind "mayat"-noun-zlm
"mayones"-noun-ind "mayonis"-noun-zlm
"mayor"-noun-ind "mayor"-noun-zlm
"mayor"-noun-ind "mejar"-noun-zlm
"mayoritas"-noun-ind "majoriti"-noun-zlm
"mayur"-noun-ind "mayur"-noun-zlm
"mazhab"-noun-ind "mazhab"-noun-zlm
"mazmur"-noun-ind "mazmur"-noun-zlm
"mbah"-noun-ind "mbah"-noun-zlm
"mbak"-noun-ind "kak"-noun-zlm
"mebel"-noun-ind "perabot"-noun-zlm
"medali"-noun-ind "pingat"-noun-zlm
"medan"-noun-ind "medan"-noun-zlm
"medang"-noun-ind "medang"-noun-zlm
"media"-noun-ind "media"-noun-zlm
"median"-noun-ind "median"-noun-zlm
"mediasi"-noun-ind "pengantaraan"-noun-zlm
"mediator"-noun-ind "mediator"-noun-zlm
"medis"-adjective-ind "perubatan"-adjective-zlm
"medis"-adjective-ind "perubatan"-noun-zlm
"meditasi"-noun-ind "meditasi"-noun-zlm
"meditasi"-noun-ind "bermeditasi"-verb-zlm
"mediterania"-noun-ind "mediterranean"-noun-zlm
"medium"-noun-ind "medium"-noun-zlm
"medusa"-noun-ind "medusa"-noun-zlm
"mega"-noun-ind "mega"-noun-zlm
"megah"-adjective-ind "megah"-adjective-zlm
"megah"-adjective-ind "kemegahan"-noun-zlm
"megat"-noun-ind "megat"-noun-zlm
"mei"-noun-ind "mei"-noun-zlm
"meiosis"-noun-ind "meiosis"-noun-zlm
"meja"-noun-ind "meja"-noun-zlm
"mekanik"-noun-ind "mekanik"-noun-zlm
"mekanika"-noun-ind "mekanik"-noun-zlm
"mekanis"-adjective-ind "mekanikal"-adjective-zlm
"mekanisme"-noun-ind "mekanisme"-noun-zlm
"mekar"-verb-ind "mekar"-verb-zlm
"mel"-verb-ind "mel"-verb-zlm
"melainkan"-coordinatingConjunction-ind "melainkan"-coordinatingConjunction-zlm
"melaka"-noun-ind "melaka"-noun-zlm
"melanesia"-noun-ind "melanesia"-noun-zlm
"melati"-noun-ind "melati"-noun-zlm
"melek"-verb-ind "celik"-verb-zlm
"melesat"-verb-ind "luru"-verb-zlm
"melinjo"-noun-ind "melinjo"-noun-zlm
"melodi"-noun-ind "melodi"-noun-zlm
"melon"-noun-ind "melon"-noun-zlm
"melor"-noun-ind "melor"-noun-zlm
"melulu"-adverb-ind "melulu"-adverb-zlm
"melur"-noun-ind "melur"-noun-zlm
"memang"-adverb-ind "memang"-adverb-zlm
"memang"-adverb-ind "sememangnya"-adverb-zlm
"membran"-noun-ind "membran"-noun-zlm
"memorandum"-noun-ind "memorandum"-noun-zlm
"memori"-noun-ind "ingat"-verb-zlm
"memori"-noun-ind "memori"-noun-zlm
"memori"-noun-ind "ingat"-verb-zlm
"memorial"-noun-ind "memorial"-noun-zlm
"mempelai"-noun-ind "mempelai"-noun-zlm
"menak"-noun-ind "menak"-noun-zlm
"menang"-verb-ind "menang"-verb-zlm
"menangani"-verb-ind "kendali"-noun-zlm
"menangani"-verb-ind "menangani"-verb-zlm
"menantu"-noun-ind "menantu"-noun-zlm
"menara"-noun-ind "menara"-noun-zlm
"mendadak"-adverb-ind "kejut"-adjective-zlm
"mendadak"-adverb-ind "mendadak"-adverb-zlm
"mendut"-noun-ind "mendut"-noun-zlm
"menganjurkan"-verb-ind "menganjurkan"-verb-zlm
"mengapa"-adverb-ind "kenapakah"-adverb-zlm
"mengapa"-adverb-ind "mengapa"-adverb-zlm
"mengapa"-adverb-ind "mengapakah"-adverb-zlm
"mengapakah"-adverb-ind "mengapakah"-adverb-zlm
"mengenai"-preposition-ind "mengenai"-preposition-zlm
"menghendaki"-verb-ind "menghendaki"-verb-zlm
"mengkilap"-verb-ind "berkilau"-verb-zlm
"mengkilat"-noun-ind "kilat"-noun-zlm
"mengkuang"-noun-ind "mengkuang"-noun-zlm
"menit"-noun-ind "minit"-noun-zlm
"menopause"-noun-ind "haid"-noun-zlm
"menstruasi"-noun-ind "haid"-noun-zlm
"mentah-mentah"-adverb-ind "mentah-mentah"-adverb-zlm
"mentah"-adjective-ind "mentah"-adjective-zlm
"mental"-adjective-ind "mental"-adjective-zlm
"mentari"-noun-ind "mentari"-noun-zlm
"mentega"-noun-ind "mentega"-noun-zlm
"menteng"-noun-ind "menteng"-noun-zlm
"menteri"-noun-ind "menteri"-noun-zlm
"mentimun"-noun-ind "timun"-noun-zlm
"mentol"-noun-ind "mentol"-noun-zlm
"mentor"-noun-ind "mentor"-noun-zlm
"menu"-noun-ind "menu"-noun-zlm
"menyatu"-verb-ind "cantum"-verb-zlm
"merah"-noun-ind "merah"-noun-zlm
"merak"-noun-ind "merak"-noun-zlm
"meranti"-noun-ind "meranti"-noun-zlm
"merbah"-noun-ind "merbah"-noun-zlm
"merbau"-noun-ind "merbau"-noun-zlm
"mercusuar"-noun-ind "rumah"-noun-zlm
"merdeka"-adjective-ind "merdeka"-adjective-zlm
"merdu"-adjective-ind "merdu"-adjective-zlm
"merek"-noun-ind "jenama"-noun-zlm
"merek"-noun-ind "tanda"-noun-zlm
"mereka"-pronoun-ind "mereka"-pronoun-zlm
"merger"-noun-ind "merger"-noun-zlm
"meriam"-noun-ind "meriam"-noun-zlm
"merica"-noun-ind "lada"-noun-zlm
"meridian"-noun-ind "meridian"-noun-zlm
"merkuri"-noun-ind "merkuri"-noun-zlm
"merkurius"-noun-ind "utarid"-noun-zlm
"merlimau"-noun-ind "merlimau"-noun-zlm
"merpati"-noun-ind "merpati"-noun-zlm
"mertua"-noun-ind "mertua"-noun-zlm
"meru"-noun-ind "meru"-noun-zlm
"merubah"-verb-ind "merubah"-verb-zlm
"mesa"-noun-ind "mesa"-noun-zlm
"mesin"-noun-ind "enjin"-noun-zlm
"mesin"-noun-ind "jentera"-noun-zlm
"mesin"-noun-ind "mesin"-noun-zlm
"mesin"-noun-ind "jentera"-noun-zlm
"mesir"-properNoun-ind "mesir"-properNoun-zlm
"mesiu"-noun-ind "mesiu"-noun-zlm
"mesjid"-noun-ind "mesjid"-noun-zlm
"meski"-subordinatingConjunction-ind "meski"-subordinatingConjunction-zlm
"meskipun demikian"-subordinatingConjunction-ind "meskipun demikian"-subordinatingConjunction-zlm
"meskipun"-subordinatingConjunction-ind "meskipun"-subordinatingConjunction-zlm
"meskipun"-subordinatingConjunction-ind "walaupun"-subordinatingConjunction-zlm
"meskipun"-subordinatingConjunction-ind "meskipun"-subordinatingConjunction-zlm
"meskipun"-subordinatingConjunction-ind "sungguhpun"-subordinatingConjunction-zlm
"meskipun"-subordinatingConjunction-ind "walaupun"-subordinatingConjunction-zlm
"mesra"-adjective-ind "mesra"-adjective-zlm
"mesti"-adverb-ind "mesti"-adverb-zlm
"metabolik"-adjective-ind "metabolik"-adjective-zlm
"metabolisme"-noun-ind "metabolisme"-noun-zlm
"metabolit"-noun-ind "metabolit"-noun-zlm
"metafisik"-noun-ind "metafizik"-noun-zlm
"metafisika"-noun-ind "metafizik"-noun-zlm
"metafora"-noun-ind "metafora"-noun-zlm
"metal"-noun-ind "metal"-noun-zlm
"metana"-noun-ind "metana"-noun-zlm
"metanol"-noun-ind "metanol"-noun-zlm
"mete"-noun-ind "mete"-noun-zlm
"meteor"-noun-ind "meteor"-noun-zlm
"meteorit"-noun-ind "meteorit"-noun-zlm
"meteorologi"-noun-ind "meteorologi"-noun-zlm
"meter"-noun-ind "meter"-noun-zlm
"metil"-noun-ind "metil"-noun-zlm
"metode"-noun-ind "kaedah"-noun-zlm
"metodis"-adjective-ind "metodis"-adjective-zlm
"metodologi"-noun-ind "metodologi"-noun-zlm
"metrik"-noun-ind "metrik"-noun-zlm
"metro"-noun-ind "metro"-noun-zlm
"metropolis"-noun-ind "metropolis"-noun-zlm
"metropolitan"-noun-ind "metropolitan"-noun-zlm
"meunasah"-noun-ind "meunasah"-noun-zlm
"mewah"-adjective-ind "mewah"-adjective-zlm
"mi"-noun-ind "mi"-noun-zlm
"migran"-noun-ind "datang"-verb-zlm
"migrasi"-noun-ind "hijrah"-noun-zlm
"migrasi"-noun-ind "migrasi"-noun-zlm
"migrasi"-noun-ind "hijrah"-noun-zlm
"migrasi"-noun-ind "hijrah"-noun-zlm
"mikro"-adjective-ind "mikro"-adjective-zlm
"mikroba"-noun-ind "mikrob"-noun-zlm
"mikrobiologi"-noun-ind "mikrobiologi"-noun-zlm
"mikrofon"-noun-ind "mikrofon"-noun-zlm
"mikrometer"-noun-ind "mikrometer"-noun-zlm
"mikroorganisme"-noun-ind "mikroorganisma"-noun-zlm
"mikroprosesor"-noun-ind "mikroprosesor"-noun-zlm
"mikroskop"-noun-ind "mikroskop"-noun-zlm
"mikroskopis"-adjective-ind "mikroskopik"-adjective-zlm
"mil"-noun-ind "batu"-noun-zlm
"mil"-noun-ind "mil"-noun-zlm
"milenium"-noun-ind "milenium"-noun-zlm
"miliar"-numeral-ind "bilion"-numeral-zlm
"milik"-noun-ind "has"-noun-zlm
"milik"-noun-ind "milik"-noun-zlm
"milik"-noun-ind "punya"-verb-zlm
"milik"-noun-ind "memilikinya"-verb-zlm
"milik"-noun-ind "milik"-noun-zlm
"milik"-noun-ind "milik"-noun-zlm
"milik"-noun-ind "milik"-noun-zlm
"milik"-noun-ind "milik"-noun-zlm
"milik"-noun-ind "milik"-noun-zlm
"milik"-noun-ind "punya"-verb-zlm
"milimeter"-noun-ind "milimeter"-noun-zlm
"milisi"-noun-ind "militia"-noun-zlm
"militan"-adjective-ind "militan"-adjective-zlm
"militer"-noun-ind "militer"-noun-zlm
"militer"-noun-ind "kemiliteran"-noun-zlm
"militer"-noun-ind "kemiliteran"-noun-zlm
"militer"-noun-ind "tentera"-noun-zlm
"mimbar"-noun-ind "mimbar"-noun-zlm
"mimi"-noun-ind "mimi"-noun-zlm
"mimpi"-noun-ind "mimpi"-noun-zlm
"min"-adjective-ind "min"-adjective-zlm
"mina"-noun-ind "mina"-noun-zlm
"minat"-noun-ind "minat"-noun-zlm
"minat"-noun-ind "minat"-noun-zlm
"minat"-noun-ind "minat"-noun-zlm
"minat"-noun-ind "minat"-noun-zlm
"minat"-noun-ind "minatnya"-noun-zlm
"mineral"-noun-ind "mineral"-noun-zlm
"mineral"-noun-ind "gali"-verb-zlm
"minggu"-noun-ind "minggu"-noun-zlm
"mini"-adjective-ind "mini"-adjective-zlm
"miniatur"-noun-ind "miniatur"-noun-zlm
"minibus"-noun-ind "minibus"-noun-zlm
"minim"-adjective-ind "minim"-adjective-zlm
"minimal"-adjective-ind "minimum"-noun-zlm
"minimal"-adjective-ind "meminimumkan"-verb-zlm
"minimum"-noun-ind "minimum"-noun-zlm
"minor"-noun-ind "minor"-noun-zlm
"minoritas"-noun-ind "minoriti"-noun-zlm
"minta"-verb-ind "minta"-verb-zlm
"minum"-verb-ind "minum"-verb-zlm
"minus"-adjective-ind "minus"-adjective-zlm
"minyak"-noun-ind "minyak"-noun-zlm
"minyak"-noun-ind "petroleum"-noun-zlm
"miring"-adjective-ind "condong"-adjective-zlm
"miring"-adjective-ind "cerun"-adjective-zlm
"mirip"-adjective-ind "mirip"-adjective-zlm
"mirip"-adjective-ind "kemiripan"-noun-zlm
"misa"-noun-ind "misa"-noun-zlm
"misal"-noun-ind "misal"-noun-zlm
"misalnya"-subordinatingConjunction-ind "contohnya"-subordinatingConjunction-zlm
"misalnya"-subordinatingConjunction-ind "misalnya"-subordinatingConjunction-zlm
"misi"-noun-ind "misi"-noun-zlm
"misil"-noun-ind "misil"-noun-zlm
"misionaris"-noun-ind "mubaligh"-noun-zlm
"miskin"-adjective-ind "miskin"-adjective-zlm
"mister"-noun-ind "mister"-noun-zlm
"misteri"-noun-ind "misteri"-noun-zlm
"misterius"-adjective-ind "misteri"-noun-zlm
"mistik"-noun-ind "mistik"-noun-zlm
"mistis"-adjective-ind "mistis"-adjective-zlm
"mitologi"-noun-ind "mitologi"-noun-zlm
"mitos"-noun-ind "mitos"-noun-zlm
"mitosis"-noun-ind "mitosis"-noun-zlm
"mitra"-noun-ind "mitra"-noun-zlm
"mitra"-noun-ind "ganding"-verb-zlm
"mitra"-noun-ind "kongsi"-noun-zlm
"mitra"-noun-ind "rakan"-noun-zlm
"mitraliur"-noun-ind "mesingan"-noun-zlm
"mizan"-noun-ind "mizan"-noun-zlm
"mobil"-noun-ind "automobil"-noun-zlm
"mobil"-noun-ind "kereta"-noun-zlm
"mobil"-noun-ind "mobil"-noun-zlm
"mobilisasi"-noun-ind "mobilisasi"-noun-zlm
"mobilisasi"-noun-ind "gerak"-noun-zlm
"mobilisasi"-noun-ind "mobilisasi"-noun-zlm
"mobilitas"-noun-ind "mobiliti"-noun-zlm
"mochi"-noun-ind "mochi"-noun-zlm
"moda"-noun-ind "moda"-noun-zlm
"modal"-noun-ind "modal"-noun-zlm
"mode"-noun-ind "mod"-noun-zlm
"mode"-noun-ind "mode"-noun-zlm
"model"-noun-ind "model"-noun-zlm
"modeling"-noun-ind "modeling"-noun-zlm
"modem"-noun-ind "modem"-noun-zlm
"moderat"-adjective-ind "moderat"-adjective-zlm
"moderator"-noun-ind "moderator"-noun-zlm
"modern"-adjective-ind "moden"-adjective-zlm
"modern"-adjective-ind "modern"-adjective-zlm
"modernisasi"-noun-ind "pemodenan"-noun-zlm
"modifikasi"-noun-ind "modifikasi"-noun-zlm
"modifikasi"-noun-ind "ubah suai"-verb-zlm
